Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
230fTBTw5_S00_L002_R1_001	(1, 0.002650542070729018)	(2, 0.00020925332137334348)	(3, 3.487555356222391e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 1.7437776781111956e-05)	(11, 0.000401068865965575)	(12, 0.0005056955266522468)	(13, 0.0010985799372100534)	(14, 0.0006451977409011424)	(15, 0.0005056955266522468)	(16, 0.0005754466337766946)	(17, 0.00010462666068667174)	(18, 0.00024412887493556741)	(19, 0.0)	(20, 8.71888839055598e-05)	(21, 0.00026156934281748893)	(22, 0.00036621234247201704)	(23, 0.0007673278765857746)	(24, 0.0001569610663307002)	(25, 0.0)	(26, 0.00020932172435050083)	(27, 0.000453783780057285)	(28, 0.0001397333050140502)	(29, 0.0006468761041694311)	(30, 0.00029747203019236116)	(31, 0.0003502182297344032)	(32, 0.0003331325187132809)	(33, 0.00040430880684779586)	(34, 0.0005307183307988585)	(35, 0.000320967410039076)	(36, 0.00041512154217291937)	(37, 9.158861179873805e-05)	(38, 0.00022352903921630718)	(39, 0.0010441913155937253)	(40, 7.745529909460565e-05)	(41, 0.001048336833393761)	(42, 0.000688139729605613)	(43, 0.0005184028877943907)	(44, 0.0006607917308096489)	(45, 0.0009207751874764051)	(46, 0.000247869505268241)	(47, 0.0005086544079412976)	(48, 0.0006640134586042152)	(49, 0.0007302880645613598)	(50, 0.0001751536535425702)	(51, 0.0002571064214899831)	(52, 0.0006072294627735337)	(53, 0.0008408526354220293)	(54, 0.0001395539019968768)	(55, 0.00020139764209394854)	(56, 0.0006497543485548135)	(57, 0.0011495981095766667)	(58, 0.000681622708198558)	(59, 0.0006667813954020026)	(60, 0.00032575687982242343)	(61, 0.000734962254677116)	(62, 0.0008562992800235654)	(63, 0.00021077177246063046)	(64, 0.00028829743069329767)	(65, 0.0005543032408262814)	(66, 0.0006056219889231738)	(67, 0.0)	(68, 0.00039571441290820413)	(69, 0.0009293383636129282)	(70, 0.000703141803021028)	(71, 0.0018290999594620405)	(72, 0.001513869718153079)	(73, 0.000836299737697047)	(74, 0.0024432553934862814)	(75, 0.0010440748750838989)
230fTBTw5_S00_L003_R1_001	(1, 0.025108298126308562)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.02675302288162076)	(7, 0.0)	(8, 0.004514244541176034)	(9, 3.4994143730046776e-05)	(10, 0.0)	(11, 0.0004549238684906081)	(12, 0.0013472745336068008)	(13, 0.0001574736467852105)	(14, 0.0014522569647969412)	(15, 0.00026245607797535084)	(16, 0.0)	(17, 0.0008748535932511694)	(18, 3.4994143730046776e-05)	(19, 0.0)	(20, 0.0)	(21, 0.0002449616634996623)	(22, 0.00010498759309118645)	(23, 0.00010499157967531004)	(24, 3.4998681424677324e-05)	(25, 0.0002450059046423019)	(26, 5.25075781562174e-05)	(27, 0.0008055450922252814)	(28, 0.0006834563262645256)	(29, 0.00021048979396381926)	(30, 0.0005617589938053783)	(31, 0.0006148508977789302)	(32, 0.00012312372632902388)	(33, 0.00044081611637827596)	(34, 0.0006918560208592816)	(35, 0.0007149967530209954)	(36, 0.000216980535037836)	(37, 0.00044012228064030455)	(38, 0.00011182646917615204)	(39, 0.00015187715416385456)	(40, 0.0003483743305406615)	(41, 0.0004544927297959703)	(42, 0.0006872134042187223)	(43, 0.00035187143859532924)	(44, 0.00031903177684110046)	(45, 0.0008528545917909902)	(46, 0.0007188546130023726)	(47, 0.0008296555777053109)	(48, 0.00035449654046826155)	(49, 0.0007518091316677286)	(50, 0.0014707312026842091)	(51, 0.0010758891198919603)	(52, 0.0016044571293000437)	(53, 0.00045939427513663604)	(54, 0.0008895948812710533)	(55, 0.0016905720236691543)	(56, 0.0019413026552608272)	(57, 0.0013862607695133533)	(58, 0.0003395076398478265)	(59, 0.002151323459391397)	(60, 0.0009089085371831237)	(61, 0.0027634122881286804)	(62, 0.0005122453969628629)	(63, 0.0009809530449308025)	(64, 0.0014740089087660387)	(65, 0.0006269067645821279)	(66, 0.0024560304426862628)	(67, 0.0009662347339743205)	(68, 0.0009090050386544511)	(69, 0.0002422270353631286)	(70, 0.0003306863270710988)	(71, 0.0010204949400459222)	(72, 0.002895489317648987)	(73, 0.0032515198391975643)	(74, 0.001885799739382476)	(75, 0.0019520457439396487)
230fTBTw5_S00_L004_R1_001	(1, 0.03041617275054837)	(2, 0.00020339082082433563)	(3, 9.245037310197073e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 1.8490074620394144e-05)	(8, 9.245037310197073e-05)	(9, 0.0003698014924078829)	(10, 0.00024037097006512388)	(11, 0.0009614838802604955)	(12, 0.00040678164164867126)	(13, 0.0005916823878526126)	(14, 0.00020339082082433563)	(15, 0.00014792059696315315)	(16, 0.00024037097006512388)	(17, 9.245037310197073e-05)	(18, 5.547022386118243e-05)	(19, 0.0)	(20, 9.245037310197073e-05)	(21, 0.00020339243794311815)	(22, 0.0002218910703452015)	(23, 0.0006472010772384559)	(24, 0.00025889153739041025)	(25, 0.0)	(26, 9.247778313737907e-05)	(27, 0.00037009266380116256)	(28, 0.00016665176059252478)	(29, 0.0003891670712768757)	(30, 0.0001298177933089313)	(31, 0.00020412666170700736)	(32, 0.00014861990626170962)	(33, 0.00033515390174069625)	(34, 0.00026210508953790687)	(35, 0.0002262072397627086)	(36, 0.00013334298482556834)	(37, 1.9294891349502066e-05)	(38, 0.00021541257382776396)	(39, 0.0007967394235829291)	(40, 6.083892003616265e-05)	(41, 0.000496188343171301)	(42, 0.0005489866024042657)	(43, 0.0001079678549464825)	(44, 0.0002657896199850759)	(45, 0.0005001681246946417)	(46, 9.328023200659304e-05)	(47, 0.00026279457181088635)	(48, 0.0005873239343557827)	(49, 0.0006272535652465395)	(50, 0.0004893737638483117)	(51, 0.00044948977622283695)	(52, 0.0005153406048796788)	(53, 0.0010021652336631756)	(54, 0.00022890530330668018)	(55, 0.000206172814052739)	(56, 0.0007250680808716768)	(57, 0.0013919610844799742)	(58, 0.00031662212321096624)	(59, 0.00025943954572135546)	(60, 0.0005985025466283359)	(61, 0.0009204712812960235)	(62, 0.0005242951376169877)	(63, 0.0005017493131410295)	(64, 0.0002573006296881553)	(65, 0.0009044644364583584)	(66, 0.0006560588384439673)	(67, 7.892937044750191e-05)	(68, 0.00040337804913467346)	(69, 0.0010296608214881151)	(70, 0.001096224014220555)	(71, 0.0016914162792311428)	(72, 0.000908485114698517)	(73, 0.0010548189403288926)	(74, 0.002820769582872287)	(75, 0.0022925684102413613)
238mDMSOw5_S00_L001_R1_001	(1, 0.009186855231373652)	(2, 0.0001162157524525446)	(3, 1.743236286788169e-05)	(4, 0.0)	(5, 0.0)	(6, 0.009140368930392634)	(7, 0.0)	(8, 0.000226620717282462)	(9, 0.0)	(10, 2.905393811313615e-05)	(11, 2.324315049050892e-05)	(12, 0.00015689126581093523)	(13, 0.00016851284105618967)	(14, 0.0005287816736590779)	(15, 0.00015689126581093523)	(16, 0.0003428364697350066)	(17, 0.0006275650632437409)	(18, 0.0006740513642247587)	(19, 0.000505538523168569)	(20, 0.0004997277355459418)	(21, 0.00018013692847128655)	(22, 0.0003544790961643095)	(23, 0.000796158772190674)	(24, 9.879906826666916e-05)	(25, 0.00019761327338134097)	(26, 0.000331334668360155)	(27, 0.0015876207914818853)	(28, 0.000646000734578493)	(29, 0.004520563115362382)	(30, 0.0007579647224560576)	(31, 0.007759549190028501)	(32, 0.0009869840745155456)	(33, 0.0007138708917681032)	(34, 0.00038205846399683814)	(35, 0.0007625088242663645)	(36, 0.0006676935236649363)	(37, 0.0003434937374764142)	(38, 0.0011657417431610937)	(39, 0.002099449108269829)	(40, 0.00048424578655854443)	(41, 0.003337148465451915)	(42, 0.0008912711634614735)	(43, 0.005909490847676049)	(44, 0.0004867487388137365)	(45, 0.008184934241368742)	(46, 0.011476774282900514)	(47, 0.004243081318473982)	(48, 0.002533242029238152)	(49, 0.001576917514882626)	(50, 0.013727694310053948)	(51, 0.0054050719229444205)	(52, 0.002977347875634428)	(53, 0.0024362826809049523)	(54, 0.016759533435144875)	(55, 0.0008806944411159652)	(56, 0.01594532066531678)	(57, 0.01449115240494287)	(58, 0.0013322497701869147)	(59, 0.0032514673954325353)	(60, 0.012346653175085754)	(61, 0.017337205719140294)	(62, 0.007959869920692328)	(63, 0.011529599031945427)	(64, 0.015842509869104508)	(65, 0.003924662344318762)	(66, 0.008304447026211649)	(67, 0.01854186130015027)	(68, 0.010905988562705)	(69, 0.015302545985507296)	(70, 0.005436214803409567)	(71, 0.0023391382004659517)	(72, 0.017920364629412624)	(73, 0.004328311329361364)	(74, 0.006068208964843913)	(75, 0.03405765430404567)
238mDMSOw5_S00_L002_R1_001	(1, 0.005939336734780202)	(2, 0.0015869347660709382)	(3, 1.1668637985815721e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 4.084023295035502e-05)	(11, 0.0002392070787092223)	(12, 0.0002625443546808537)	(13, 0.00035589345856737947)	(14, 0.0003092189066241166)	(15, 0.0002975502686383009)	(16, 0.00025671003568794587)	(17, 7.001182791489432e-05)	(18, 0.00020420116475177512)	(19, 0.002870484944510667)	(20, 0.0005309230283546153)	(21, 7.001280825983107e-05)	(22, 0.00025088956395685514)	(23, 0.0006126621869974528)	(24, 0.000274254066866876)	(25, 0.0005485474085307408)	(26, 0.003174967065553031)	(27, 0.0004087123220517639)	(28, 0.0007537428151219038)	(29, 0.0006550136617135158)	(30, 0.0005970282392601205)	(31, 0.0002167050293137479)	(32, 0.00020518911547955484)	(33, 0.000722416889754484)	(34, 0.0003244173803013413)	(35, 0.0002905916505309228)	(36, 0.0006038698250373876)	(37, 0.0006947199411747399)	(38, 0.004885928251458364)	(39, 0.0003720685878676247)	(40, 0.0022089674386242173)	(41, 0.0018413345071840817)	(42, 0.000832270454606929)	(43, 0.0005360211152614145)	(44, 0.003286383265709418)	(45, 0.0021341453549878864)	(46, 0.0045768251336211815)	(47, 0.004113085678364426)	(48, 0.007968623599257409)	(49, 0.00853744558586919)	(50, 0.007524689866604182)	(51, 0.010635912857454272)	(52, 0.00929254032033245)	(53, 0.003717456230984828)	(54, 0.009435358376216776)	(55, 0.011244380014361567)	(56, 0.011861819974346996)	(57, 0.009283374798204055)	(58, 0.004807133892932114)	(59, 0.011247803163444639)	(60, 0.008456009743967449)	(61, 0.009041104394743408)	(62, 0.009006554219932439)	(63, 0.007713505670104991)	(64, 0.008558466354381246)	(65, 0.01355294793671666)	(66, 0.007425052105405142)	(67, 0.009273251642375755)	(68, 0.013976444849190688)	(69, 0.002725256620316286)	(70, 0.004687610460658332)	(71, 0.007906430563525)	(72, 0.002083098743625284)	(73, 0.003607002818161463)	(74, 0.002964232666488383)	(75, 0.0011687470993393563)
238mDMSOw5_S00_L003_R1_001	(1, 0.0353130361651628)	(2, 1.774524430410191e-05)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.011451597657580432)	(7, 0.0)	(8, 0.0012954028341994393)	(9, 4.1405570042904455e-05)	(10, 7.689605865110827e-05)	(11, 8.281114008580891e-05)	(12, 0.00035490488608203816)	(13, 0.00026617866456152864)	(14, 0.0004140557004290445)	(15, 0.00014196195443281527)	(16, 0.00027209374599622925)	(17, 0.00030166915316973245)	(18, 0.000455461270471949)	(19, 0.00011830162869401271)	(20, 0.00026026358312682796)	(21, 5.323645402863613e-05)	(22, 0.00017746246772327426)	(23, 0.0008636865418884128)	(24, 0.00014198356362771553)	(25, 0.00016565965318914946)	(26, 0.0003372776874064239)	(27, 0.0011838853317080956)	(28, 0.0007226470109838792)	(29, 0.0005216964667988219)	(30, 0.0009611330833517155)	(31, 0.0016859647294991292)	(32, 0.0012953809685717996)	(33, 0.000690508989653199)	(34, 0.00031081543265568)	(35, 0.0011836245720701492)	(36, 0.0007206756764449638)	(37, 0.0006300869581175693)	(38, 0.001170162780787215)	(39, 0.002360662077815835)	(40, 0.0006754153772711002)	(41, 0.003016939858339783)	(42, 0.0010338850899282472)	(43, 0.004759399932175199)	(44, 0.000642770422577106)	(45, 0.007745041063021539)	(46, 0.011307817801095556)	(47, 0.003924184465974347)	(48, 0.0021002543082575785)	(49, 0.0013357219361991284)	(50, 0.013157250728100056)	(51, 0.005085727174355024)	(52, 0.002964978779510277)	(53, 0.0023362044055896766)	(54, 0.016709050088410705)	(55, 0.0007949090944523808)	(56, 0.015694288498298712)	(57, 0.013473126475340588)	(58, 0.0015250824627428671)	(59, 0.0030150287232042767)	(60, 0.012067659469013614)	(61, 0.016515812697318614)	(62, 0.007344342259189718)	(63, 0.011292678896836028)	(64, 0.015905404297323546)	(65, 0.004414656577704835)	(66, 0.008657738300069271)	(67, 0.019046205521297512)	(68, 0.010735493516031652)	(69, 0.015336579265339483)	(70, 0.005704530122542461)	(71, 0.003083706528446565)	(72, 0.01782304264799491)	(73, 0.004458748469838594)	(74, 0.007085690448139981)	(75, 0.035399736004614844)
238mDMSOw5_S00_L004_R1_001	(1, 0.025849717174928462)	(2, 0.0013009572080078695)	(3, 2.420385503270455e-05)	(4, 0.0)	(5, 0.0)	(6, 6.656060133993751e-05)	(7, 0.0)	(8, 1.8152891274528412e-05)	(9, 0.00016337602147075572)	(10, 0.00013312120267987501)	(11, 0.00040541457179780126)	(12, 0.0003691087892487444)	(13, 0.00027834433287610236)	(14, 0.00010286638388899435)	(15, 0.000308599151666983)	(16, 0.00024808951408522166)	(17, 0.00010891734764717048)	(18, 0.00011496831140534662)	(19, 0.001403823591896864)	(20, 0.00035700686173239214)	(21, 7.26123471850462e-05)	(22, 0.00013312822711143032)	(23, 0.0006233052753169658)	(24, 0.00014524355498367252)	(25, 0.000526541950868189)	(26, 0.000351069251012517)	(27, 0.0005752427160950732)	(28, 0.0007998002922906522)	(29, 0.0005579081694068751)	(30, 0.0006736240091734239)	(31, 0.00041290686126724155)	(32, 0.00018232732811942)	(33, 0.0008522881196515116)	(34, 0.00040946897618577324)	(35, 0.00047902779466657823)	(36, 0.00012992091713773826)	(37, 0.0007057669466354621)	(38, 0.003966473446355089)	(39, 0.00041590702315316)	(40, 0.0017776113483746502)	(41, 0.0018899297038341867)	(42, 0.000635626801960166)	(43, 0.0004967143029291787)	(44, 0.0019134601592290033)	(45, 0.0015265522562866389)	(46, 0.003197219398451811)	(47, 0.0024711679957199664)	(48, 0.006371993705695316)	(49, 0.007182872193700202)	(50, 0.005791362474380995)	(51, 0.009115863578126401)	(52, 0.007711220691899594)	(53, 0.0021280428538341394)	(54, 0.006939724497143357)	(55, 0.008816867397061572)	(56, 0.009519927288386396)	(57, 0.006500669275471507)	(58, 0.002759754919285765)	(59, 0.009690775818456027)	(60, 0.006728848610478685)	(61, 0.006546835680158882)	(62, 0.007601168536106426)	(63, 0.0055971977159074435)	(64, 0.006794969262845643)	(65, 0.012114669397750138)	(66, 0.005861934340285706)	(67, 0.0075249816141382325)	(68, 0.012523071578883667)	(69, 0.0019797254241151556)	(70, 0.0035181995012840872)	(71, 0.006673276170915129)	(72, 0.0014233033423550997)	(73, 0.003896159403217837)	(74, 0.002086529711934702)	(75, 0.0012787426472297785)
239mDMSOw5_S00_L001_R1_001	(1, 0.008532003068439568)	(2, 0.00011555760363575037)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.012364663589025288)	(7, 0.0)	(8, 0.00026321454161476476)	(9, 0.0)	(10, 1.9259600605958393e-05)	(11, 3.8519201211916786e-05)	(12, 0.0002824741422207231)	(13, 0.00016049667171631995)	(14, 0.0006933456218145022)	(15, 0.00017333640545362554)	(16, 0.00037235227838186227)	(17, 0.0007768038911069886)	(18, 0.0007511244236323774)	(19, 0.00037235227838186227)	(20, 0.00046865028141165427)	(21, 0.00018617947393127847)	(22, 0.00029534032579376566)	(23, 0.0007448170206099217)	(24, 0.00010274129177653564)	(25, 0.00023119121401460587)	(26, 0.0003725609861458058)	(27, 0.0014598927898467607)	(28, 0.0005408788160368766)	(29, 0.0043778204785415555)	(30, 0.0008715128591722371)	(31, 0.00726414941915887)	(32, 0.0007961884967851139)	(33, 0.0007660142583816728)	(34, 0.0005424260849698046)	(35, 0.000612745138410891)	(36, 0.000560053877182985)	(37, 0.00039876445200099324)	(38, 0.0009057238867795738)	(39, 0.0019143403937560643)	(40, 0.0005775542729889418)	(41, 0.003150302232120394)	(42, 0.0008577460284121286)	(43, 0.005631917532265972)	(44, 0.00045983726748796195)	(45, 0.007630812679957344)	(46, 0.010636157605592101)	(47, 0.00412872897037277)	(48, 0.0024919581731555657)	(49, 0.0013899064138261025)	(50, 0.012843631762038519)	(51, 0.0054435484773508545)	(52, 0.002723889055450337)	(53, 0.002264010240407142)	(54, 0.015291028155436625)	(55, 0.0008620090991355986)	(56, 0.014687426735253962)	(57, 0.013175038134582664)	(58, 0.0011068006809362722)	(59, 0.0032175785390811526)	(60, 0.01117299581243244)	(61, 0.015676533540108693)	(62, 0.007389829773862541)	(63, 0.01040751993425531)	(64, 0.013949766733254598)	(65, 0.003913831092247861)	(66, 0.007731022362415537)	(67, 0.016749156359410874)	(68, 0.009996724022424994)	(69, 0.013460471523812141)	(70, 0.004922764036490172)	(71, 0.0021502953968301395)	(72, 0.01569834272206668)	(73, 0.004137139369315772)	(74, 0.005703872073557134)	(75, 0.030273165964405997)
239mDMSOw5_S00_L002_R1_001	(1, 0.005199633509288503)	(2, 0.0013737303345527651)	(3, 5.135440503000991e-05)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 6.4193006287512384e-06)	(11, 0.0003145457308088107)	(12, 0.00020541762012003963)	(13, 0.000539221252815104)	(14, 0.0003145457308088107)	(15, 0.00035948083521006937)	(16, 0.00039799663898257683)	(17, 4.493510440125867e-05)	(18, 0.00022467552200629336)	(19, 0.002259593821320436)	(20, 0.000430093142126333)	(21, 5.77746180054597e-05)	(22, 0.00022469376807340375)	(23, 0.0006420200725007586)	(24, 0.0002311440397197918)	(25, 0.00048159897022581795)	(26, 0.0030893057931677017)	(27, 0.00032794158781600545)	(28, 0.0006308889540807475)	(29, 0.000728366906643151)	(30, 0.0005163013769886799)	(31, 0.0002907345421128015)	(32, 0.0002976562161294727)	(33, 0.0006812927016422009)	(34, 0.00031997638704866187)	(35, 0.0003027621052681462)	(36, 0.0005992256805755603)	(37, 0.0007285657966421752)	(38, 0.004367233699710927)	(39, 0.00042492300186227727)	(40, 0.0022666337163968)	(41, 0.0017720672668019393)	(42, 0.0008388586029589439)	(43, 0.00046248058055414727)	(44, 0.0029678357123933178)	(45, 0.0020738791751660096)	(46, 0.004341956340257005)	(47, 0.003836334888869922)	(48, 0.007437047274969782)	(49, 0.00787400502370033)	(50, 0.007046297913305339)	(51, 0.009664505006506457)	(52, 0.008449149162529028)	(53, 0.0034878265166163104)	(54, 0.008705931860946524)	(55, 0.010532125330183087)	(56, 0.010717099648859101)	(57, 0.008703337255109848)	(58, 0.004626598848689443)	(59, 0.01039270782409914)	(60, 0.007639399634281858)	(61, 0.008164573389992947)	(62, 0.00829845966258848)	(63, 0.006987280324470607)	(64, 0.007829061010690919)	(65, 0.012115738961916754)	(66, 0.006800098185672296)	(67, 0.008361164423799708)	(68, 0.0127969495256933)	(69, 0.0025510870003725775)	(70, 0.0046413602826383465)	(71, 0.007308383774305298)	(72, 0.0020680965469170682)	(73, 0.0034150772734413345)	(74, 0.0028737686602210138)	(75, 0.0010109395793763474)
239mDMSOw5_S00_L003_R1_001	(1, 0.03457868158526623)	(2, 6.446435791436657e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.014336873200155129)	(7, 0.0)	(8, 0.001979055787971054)	(9, 3.867861474861995e-05)	(10, 7.091079370580324e-05)	(11, 0.0001353751516201698)	(12, 0.0004383576338176928)	(13, 0.00025785743165746634)	(14, 0.000509268427523496)	(15, 0.00016116089478591646)	(16, 0.0002900896106146496)	(17, 0.00036744684011188946)	(18, 0.0004190183264433828)	(19, 6.446435791436659e-05)	(20, 0.00023851812428315637)	(21, 6.446553814155137e-05)	(22, 0.00021919922140436554)	(23, 0.0007221113659490835)	(24, 0.00020633474756458908)	(25, 0.0002063562097677938)	(26, 0.00038700604000326634)	(27, 0.001136602507823022)	(28, 0.0007112283560279836)	(29, 0.0005049886076512378)	(30, 0.0009529572337427765)	(31, 0.001408290743895514)	(32, 0.0011831019242307724)	(33, 0.0008214143503433903)	(34, 0.00035437665671087014)	(35, 0.0011115988324506931)	(36, 0.0007901483235630601)	(37, 0.0006109638688187258)	(38, 0.0010890186597833334)	(39, 0.0022320145426275822)	(40, 0.0006590936330623718)	(41, 0.003041098207246959)	(42, 0.0011619072820477454)	(43, 0.004819002775944795)	(44, 0.0006425924876706484)	(45, 0.007713950378872716)	(46, 0.010746735485001399)	(47, 0.0041535069582478495)	(48, 0.0022957860212215343)	(49, 0.0016926352318396432)	(50, 0.012340971062407648)	(51, 0.005040461197691126)	(52, 0.002762077159362001)	(53, 0.00248737773130501)	(54, 0.015226426338597632)	(55, 0.0010444703251826577)	(56, 0.014645510143331387)	(57, 0.01285908879387395)	(58, 0.0014949046788366243)	(59, 0.0031410612106502777)	(60, 0.011323951828691342)	(61, 0.015280130163912461)	(62, 0.007589423973656168)	(63, 0.010852530785716557)	(64, 0.014438896782353473)	(65, 0.00448253191792599)	(66, 0.008675193965894695)	(67, 0.01704312752167817)	(68, 0.01047591153044658)	(69, 0.014154738578910536)	(70, 0.005610006468226001)	(71, 0.003237868081412652)	(72, 0.01620687218661701)	(73, 0.0046656903649761414)	(74, 0.0070033219633405955)	(75, 0.03347408328652812)
239mDMSOw5_S00_L004_R1_001	(1, 0.026692965862115045)	(2, 0.0011994653107824345)	(3, 1.2967192548999294e-05)	(4, 0.0)	(5, 0.0)	(6, 7.780315529399575e-05)	(7, 0.0)	(8, 3.241798137249823e-05)	(9, 0.0001815406956859901)	(10, 0.00011022113666649399)	(11, 0.0005057205094109725)	(12, 0.0004473681429404756)	(13, 0.0002723110435289851)	(14, 0.00013615552176449256)	(15, 0.0002269258696074876)	(16, 0.0002463766584309866)	(17, 0.00013615552176449256)	(18, 7.13195590194961e-05)	(19, 0.0012383668884294325)	(20, 0.00018802429196048976)	(21, 7.780439624663812e-05)	(22, 0.0001685871553446343)	(23, 0.0005965754107308224)	(24, 0.00019455009415251804)	(25, 0.00046696752779154)	(26, 0.0003113787728809069)	(27, 0.0005130707034809833)	(28, 0.0007217274957239272)	(29, 0.000664036863680979)	(30, 0.0007039743523892237)	(31, 0.0004176136927177568)	(32, 0.00021566961297499765)	(33, 0.0007929820173960594)	(34, 0.0004155049839822829)	(35, 0.00037887569899242994)	(36, 0.00014118396876203846)	(37, 0.0007696997673667596)	(38, 0.003870549205358969)	(39, 0.0003446475739413235)	(40, 0.0019011912864600959)	(41, 0.0017671569121682686)	(42, 0.0006746084572514113)	(43, 0.0004440155696356125)	(44, 0.002018816148995518)	(45, 0.0015506917124160687)	(46, 0.0028689046676834435)	(47, 0.0026383534285153902)	(48, 0.006144053581548597)	(49, 0.006939673001232286)	(50, 0.005767937693630853)	(51, 0.008557387689668577)	(52, 0.007287775580458507)	(53, 0.0023794049901254694)	(54, 0.0065902376612777605)	(55, 0.008290318217319783)	(56, 0.009327752983747032)	(57, 0.00649789624351512)	(58, 0.0029471565680991847)	(59, 0.008958413147152462)	(60, 0.0064932674048151515)	(61, 0.006452924476038532)	(62, 0.007233280900180181)	(63, 0.005721499875207363)	(64, 0.006758044847192537)	(65, 0.01137809064932793)	(66, 0.005922784245347636)	(67, 0.007238879989224979)	(68, 0.011744315192193874)	(69, 0.002304151356928004)	(70, 0.0033226958024175496)	(71, 0.006786584700083042)	(72, 0.0019241019774048024)	(73, 0.003453557889446922)	(74, 0.0023101231026994773)	(75, 0.0013616153213907292)
