Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
240mTBTw5_S00_L004_R1_001	(1, 31.205907036268954)	(2, 31.31807838783249)	(3, 31.38302216625343)	(4, 31.475525631370907)	(5, 31.439352634372685)	(6, 34.94084673823173)	(7, 34.93892322354636)	(8, 34.866022925980275)	(9, 35.00183350997132)	(10, 34.86265901579653)	(11, 35.001428040654986)	(12, 34.90656934549545)	(13, 34.98667622961419)	(14, 34.93279938218101)	(15, 34.89526248728988)	(16, 34.91839933209589)	(17, 34.90596274188927)	(18, 34.898875350768726)	(19, 34.88505028101187)	(20, 34.859520821559954)	(21, 34.85078165019779)	(22, 34.830769723229466)	(23, 34.81634190798685)	(24, 34.80752361028595)	(25, 34.78858209087116)	(26, 34.73112407365207)	(27, 34.70659860860994)	(28, 34.68968660263303)	(29, 34.681411100137126)	(30, 34.67038324708562)	(31, 34.65550351642778)	(32, 34.63687540775124)	(33, 34.624502644829384)	(34, 34.625109769700934)	(35, 34.61506486715517)	(36, 34.60779341516634)	(37, 34.602586444604135)	(38, 34.58114457410675)	(39, 34.581447110877555)	(40, 34.585525079113054)	(41, 34.558822701080764)	(42, 34.5575321129581)	(43, 34.52823527770892)	(44, 34.494815863374754)	(45, 34.47837774698406)	(46, 34.44639859058213)	(47, 34.43019684246337)	(48, 34.39849213004613)	(49, 34.345300468944)	(50, 34.288554939984614)	(51, 34.225958709229324)	(52, 34.18566323031102)	(53, 34.12837881938533)	(54, 34.07036182660448)	(55, 34.02313641514758)	(56, 33.97605763018492)	(57, 33.958423580038925)	(58, 33.93076179703031)	(59, 33.904652194865754)	(60, 33.855293003050356)	(61, 33.82423357986208)	(62, 33.78910434781304)	(63, 33.782885064341286)	(64, 33.75393273884387)	(65, 33.73661923048725)	(66, 33.713056074741004)	(67, 33.67840578562189)	(68, 33.66193173326013)	(69, 33.64767884619526)	(70, 33.63437862767769)	(71, 33.63567022283736)	(72, 33.641102179658695)	(73, 33.697275472982966)	(74, 33.75674581583222)	(75, 34.05311672521948)
241mTBTw5_S00_L001_R1_001	(1, 31.18351571162607)	(2, 31.298456717543722)	(3, 31.398222288948787)	(4, 31.485199930691365)	(5, 31.42258021249783)	(6, 34.975410934528966)	(7, 34.97105623429532)	(8, 34.88316194455864)	(9, 35.02043433750715)	(10, 34.881427305328124)	(11, 35.02903806663076)	(12, 34.92787427327617)	(13, 35.008930077079555)	(14, 34.96096942935947)	(15, 34.92054499260102)	(16, 34.944205983091116)	(17, 34.932567427283495)	(18, 34.917512824671384)	(19, 34.910159332360756)	(20, 34.885148543192116)	(21, 34.87084249203606)	(22, 34.85541553935097)	(23, 34.83371717286583)	(24, 34.82888688283571)	(25, 34.800883585229855)	(26, 34.7583913062424)	(27, 34.71880873440148)	(28, 34.71088559490583)	(29, 34.69352620511193)	(30, 34.68159043292718)	(31, 34.660961803326664)	(32, 34.65921769519325)	(33, 34.63872072998077)	(34, 34.63945599148121)	(35, 34.61714398848305)	(36, 34.616856431914044)	(37, 34.609681567978825)	(38, 34.57999891447387)	(39, 34.58005257535156)	(40, 34.585307128695064)	(41, 34.55340310003741)	(42, 34.543771370691594)	(43, 34.50797873031381)	(44, 34.48095167859269)	(45, 34.45585583177191)	(46, 34.41759682892889)	(47, 34.40372877300168)	(48, 34.36970640259781)	(49, 34.32339567030636)	(50, 34.26263980183962)	(51, 34.21079822597164)	(52, 34.165451114444004)	(53, 34.11250579132866)	(54, 34.03788367116924)	(55, 34.018501678240774)	(56, 33.96269989693185)	(57, 33.936354584184706)	(58, 33.91810681038263)	(59, 33.88290287450784)	(60, 33.84915351026141)	(61, 33.82221987469498)	(62, 33.796841279123385)	(63, 33.782208359082695)	(64, 33.75066276855403)	(65, 33.73116496505368)	(66, 33.69494004848562)	(67, 33.65823373359955)	(68, 33.647349215919284)	(69, 33.63192481424023)	(70, 33.620163155301576)	(71, 33.61322851371156)	(72, 33.611801971088624)	(73, 33.67882487862357)	(74, 33.74700052326187)	(75, 34.03734447208615)
241mTBTw5_S00_L002_R1_001	(1, 31.173832693231983)	(2, 31.272163203241828)	(3, 31.373156257034825)	(4, 31.471465132381933)	(5, 31.397834119753323)	(6, 34.93511468591651)	(7, 34.93552927437455)	(8, 34.84296206771809)	(9, 34.9900121302138)	(10, 34.84200849149126)	(11, 35.00014153624096)	(12, 34.8901595078137)	(13, 34.97760618833338)	(14, 34.92437375906706)	(15, 34.88819883803642)	(16, 34.909165729828835)	(17, 34.90712250673322)	(18, 34.889307272901796)	(19, 34.87725773362333)	(20, 34.85519185789716)	(21, 34.845725859597735)	(22, 34.82609747501462)	(23, 34.81340522440546)	(24, 34.8062307714165)	(25, 34.78110048528076)	(26, 34.73228956676729)	(27, 34.69582171905078)	(28, 34.685397491506286)	(29, 34.67416284945169)	(30, 34.66278610896382)	(31, 34.64175561869177)	(32, 34.62863848321205)	(33, 34.60807664720452)	(34, 34.61074043857257)	(35, 34.59446531630544)	(36, 34.57988598512603)	(37, 34.58201628816881)	(38, 34.549758498830236)	(39, 34.55402466443489)	(40, 34.55892041481343)	(41, 34.54069201206259)	(42, 34.52664399078151)	(43, 34.49598364722534)	(44, 34.46118467414884)	(45, 34.44512978521227)	(46, 34.424009353241814)	(47, 34.39885816654636)	(48, 34.349094535466016)	(49, 34.31724331491419)	(50, 34.26150217373442)	(51, 34.21418534753433)	(52, 34.16687807695247)	(53, 34.1141825626139)	(54, 34.0391166982225)	(55, 34.00950579834975)	(56, 33.97280685664018)	(57, 33.93468322664614)	(58, 33.92123590520183)	(59, 33.88127485707985)	(60, 33.84477876771256)	(61, 33.819966089948636)	(62, 33.80830784056359)	(63, 33.78337528264974)	(64, 33.76038261047642)	(65, 33.73870516550518)	(66, 33.7073774358015)	(67, 33.68534572548103)	(68, 33.66747471106093)	(69, 33.64811943778572)	(70, 33.64442012080572)	(71, 33.63470153529259)	(72, 33.64975539058542)	(73, 33.69597578359646)	(74, 33.77636526952224)	(75, 34.07656440984925)
241mTBTw5_S00_L003_R1_001	(1, 31.17056216818217)	(2, 31.25571114430835)	(3, 31.33897659754481)	(4, 31.43646200375198)	(5, 31.378272011840526)	(6, 34.90054604245054)	(7, 34.89997612355399)	(8, 34.79813343714794)	(9, 34.95878242908142)	(10, 34.81134651628158)	(11, 34.9696538588708)	(12, 34.8617093823362)	(13, 34.94420826697976)	(14, 34.88250066510511)	(15, 34.83672197396577)	(16, 34.86921779416107)	(17, 34.86078747988564)	(18, 34.83794375864337)	(19, 34.8259240452817)	(20, 34.79993775232479)	(21, 34.786094323121674)	(22, 34.76587511908369)	(23, 34.73276186054959)	(24, 34.74003649245083)	(25, 34.702800664376355)	(26, 34.66426664451613)	(27, 34.61400470913287)	(28, 34.607869056610895)	(29, 34.60293544613953)	(30, 34.56272548388263)	(31, 34.56301862805775)	(32, 34.554105913274064)	(33, 34.53115230498196)	(34, 34.529898284589905)	(35, 34.51836421613608)	(36, 34.51212523846019)	(37, 34.49343653117532)	(38, 34.462313180931815)	(39, 34.46717149261514)	(40, 34.45921848136374)	(41, 34.42061385142758)	(42, 34.413397249880475)	(43, 34.36767030078095)	(44, 34.34216917209726)	(45, 34.314441861043555)	(46, 34.29169488421747)	(47, 34.27449035464905)	(48, 34.22419854558054)	(49, 34.18006870689494)	(50, 34.10654855803124)	(51, 34.05517142705412)	(52, 34.01147695775486)	(53, 33.957987291806084)	(54, 33.891406064586214)	(55, 33.86911415706369)	(56, 33.824545739273866)	(57, 33.793878321750306)	(58, 33.76908547246677)	(59, 33.73864147373026)	(60, 33.69627357130891)	(61, 33.67217581429002)	(62, 33.6520014015984)	(63, 33.63101568115412)	(64, 33.59978420090144)	(65, 33.579345201280375)	(66, 33.54046589651081)	(67, 33.505368223414166)	(68, 33.49188149622245)	(69, 33.47246434668342)	(70, 33.46068838358245)	(71, 33.448800588828036)	(72, 33.4507445102215)	(73, 33.50459105491547)	(74, 33.588715369610526)	(75, 33.88052663643193)
241mTBTw5_S00_L004_R1_001	(1, 31.137377386747954)	(2, 31.204045582947327)	(3, 31.29003841553378)	(4, 31.398241285841653)	(5, 31.335046332321298)	(6, 34.840193219577635)	(7, 34.840348405034156)	(8, 34.74650545935448)	(9, 34.91323770376535)	(10, 34.74577873721663)	(11, 34.91721126668542)	(12, 34.8071668428832)	(13, 34.89749048520989)	(14, 34.83737507497961)	(15, 34.780363897958196)	(16, 34.81427724833883)	(17, 34.79768958261867)	(18, 34.79064416289267)	(19, 34.775532185667494)	(20, 34.74304683264154)	(21, 34.73500647711012)	(22, 34.71755089809131)	(23, 34.70072330071446)	(24, 34.69426223383385)	(25, 34.667122336443185)	(26, 34.605040811618785)	(27, 34.58068564550842)	(28, 34.562431000014705)	(29, 34.55440589173183)	(30, 34.53704829395018)	(31, 34.52083023862328)	(32, 34.50154828832404)	(33, 34.48414419272935)	(34, 34.48007450231778)	(35, 34.46445150870989)	(36, 34.45598665289815)	(37, 34.45393722410355)	(38, 34.41534402257795)	(39, 34.428520897933765)	(40, 34.42717368514603)	(41, 34.39833927527116)	(42, 34.391818117898424)	(43, 34.35482385405476)	(44, 34.319485969686475)	(45, 34.30013421634261)	(46, 34.266369701400386)	(47, 34.25272068049579)	(48, 34.21549046735527)	(49, 34.159956393728486)	(50, 34.09485893616175)	(51, 34.03906071114184)	(52, 33.99783777118521)	(53, 33.94686543547854)	(54, 33.872576701797094)	(55, 33.835680058550885)	(56, 33.79123035884619)	(57, 33.7693461133381)	(58, 33.74234208964513)	(59, 33.706419560380674)	(60, 33.66309388404499)	(61, 33.63414011426953)	(62, 33.603514259621655)	(63, 33.60006056347928)	(64, 33.57197269886977)	(65, 33.55037146456724)	(66, 33.527846930564934)	(67, 33.49805778222725)	(68, 33.488517314690256)	(69, 33.47023980453228)	(70, 33.44536868574809)	(71, 33.44671030685121)	(72, 33.45049039442189)	(73, 33.508824309911084)	(74, 33.57282971131798)	(75, 33.88113038608238)
242mTBTw5_S00_L001_R1_001	(1, 31.174096971332077)	(2, 31.273194772148813)	(3, 31.372754594364572)	(4, 31.463858839825797)	(5, 31.394364957438565)	(6, 34.93915865417686)	(7, 34.9366330990462)	(8, 34.84703611903021)	(9, 34.98774466762752)	(10, 34.84163043131148)	(11, 34.99924347264049)	(12, 34.894337785201884)	(13, 34.97603838251176)	(14, 34.92649496012591)	(15, 34.879523656062105)	(16, 34.908216977748836)	(17, 34.89567417369477)	(18, 34.88119943294997)	(19, 34.87080382697143)	(20, 34.84756443695173)	(21, 34.83215613330831)	(22, 34.8146013397775)	(23, 34.79099506238479)	(24, 34.786953235980306)	(25, 34.75744801090199)	(26, 34.716846457576764)	(27, 34.672477574472715)	(28, 34.665048085568564)	(29, 34.64804591505477)	(30, 34.631349220889774)	(31, 34.611014471131206)	(32, 34.60584318436891)	(33, 34.58555902578483)	(34, 34.583414754935525)	(35, 34.55915544722244)	(36, 34.558567848542324)	(37, 34.55143475704695)	(38, 34.51922549022872)	(39, 34.52209384239605)	(40, 34.525533203562695)	(41, 34.493465645306976)	(42, 34.48029719875938)	(43, 34.445629674326916)	(44, 34.41867828407067)	(45, 34.390435117385394)	(46, 34.34740482067766)	(47, 34.336233763305884)	(48, 34.29949352390361)	(49, 34.25362706994465)	(50, 34.192427475598265)	(51, 34.14253692350733)	(52, 34.09580655549816)	(53, 34.04363690413667)	(54, 33.962793420801965)	(55, 33.9487621849537)	(56, 33.88733850052405)	(57, 33.856100819635984)	(58, 33.83579830224543)	(59, 33.79628344644874)	(60, 33.762041787576166)	(61, 33.73560678038204)	(62, 33.70311806791841)	(63, 33.69406096667993)	(64, 33.65683126414662)	(65, 33.64229974156779)	(66, 33.59879779504581)	(67, 33.568043591311714)	(68, 33.56168154619664)	(69, 33.53494270370719)	(70, 33.52561862412976)	(71, 33.51532770302174)	(72, 33.52170760805598)	(73, 33.58344394430804)	(74, 33.65948340493449)	(75, 33.97261989623455)
242mTBTw5_S00_L002_R1_001	(1, 31.16061951532431)	(2, 31.242911591091175)	(3, 31.347005917910632)	(4, 31.44732576423202)	(5, 31.36680803361524)	(6, 34.89705095927092)	(7, 34.89975848647911)	(8, 34.80452465897008)	(9, 34.95536745872565)	(10, 34.800297273608585)	(11, 34.96518340376453)	(12, 34.85429922511705)	(13, 34.94298192032293)	(14, 34.88750249362568)	(15, 34.85004106165037)	(16, 34.87333283424029)	(17, 34.86666880683819)	(18, 34.84989827142467)	(19, 34.836544673315956)	(20, 34.81365005180876)	(21, 34.804298163439626)	(22, 34.7848882791186)	(23, 34.76900956892559)	(24, 34.76372417590098)	(25, 34.73595943633539)	(26, 34.68647757906015)	(27, 34.64446220588075)	(28, 34.637214434386685)	(29, 34.6236480257815)	(30, 34.61050838014023)	(31, 34.58812658262033)	(32, 34.57593223448397)	(33, 34.554325640957096)	(34, 34.55401237968819)	(35, 34.53626380295808)	(36, 34.52478080528699)	(37, 34.52066627821159)	(38, 34.48731486884295)	(39, 34.49390237469079)	(40, 34.49806833822317)	(41, 34.476376474128365)	(42, 34.4604684810411)	(43, 34.430267052256866)	(44, 34.39390899646101)	(45, 34.38004792761038)	(46, 34.353127742623556)	(47, 34.32888841562612)	(48, 34.27753042764482)	(49, 34.24483068470122)	(50, 34.18804209166584)	(51, 34.14324980740255)	(52, 34.09506886715397)	(53, 34.04375231978729)	(54, 33.95940416929335)	(55, 33.932085735608474)	(56, 33.891256437053066)	(57, 33.857010807137584)	(58, 33.83603821723834)	(59, 33.799835218511525)	(60, 33.758858218356664)	(61, 33.73417476354237)	(62, 33.721391174945936)	(63, 33.69323017832014)	(64, 33.66683785732956)	(65, 33.648599293994224)	(66, 33.61115415303706)	(67, 33.587992583425475)	(68, 33.575696158816335)	(69, 33.54901146460902)	(70, 33.5409269939607)	(71, 33.53750168181853)	(72, 33.54801535833179)	(73, 33.60773187232712)	(74, 33.68066933790848)	(75, 34.0059626036815)
242mTBTw5_S00_L003_R1_001	(1, 31.15457732428082)	(2, 31.22853265078044)	(3, 31.31294854126723)	(4, 31.413020854736267)	(5, 31.349164933927035)	(6, 34.85829505216909)	(7, 34.860649157338216)	(8, 34.75526859095214)	(9, 34.92150505404505)	(10, 34.76765967472846)	(11, 34.934375290857034)	(12, 34.81895082350574)	(13, 34.90913612181437)	(14, 34.845269691607065)	(15, 34.79360605703809)	(16, 34.827994695459985)	(17, 34.819135461673135)	(18, 34.79589842735983)	(19, 34.78231424371445)	(20, 34.753020020277475)	(21, 34.741405311926535)	(22, 34.721579739554734)	(23, 34.68793674230552)	(24, 34.69376300029274)	(25, 34.65580839452632)	(26, 34.61485199877361)	(27, 34.56251181105934)	(28, 34.55838056750624)	(29, 34.55327652406806)	(30, 34.51209296803824)	(31, 34.509125150790965)	(32, 34.499714363098136)	(33, 34.47596982707962)	(34, 34.470564007951296)	(35, 34.45738521713635)	(36, 34.44904395215167)	(37, 34.43284004001369)	(38, 34.39646318442913)	(39, 34.40393902548074)	(40, 34.39686682343497)	(41, 34.35564662134752)	(42, 34.34601897876317)	(43, 34.30084119729761)	(44, 34.272241409838976)	(45, 34.248634687581934)	(46, 34.22152162797589)	(47, 34.20076445897177)	(48, 34.152131360423446)	(49, 34.104016956885026)	(50, 34.03525354304736)	(51, 33.98338432349907)	(52, 33.93370312393223)	(53, 33.884391297810204)	(54, 33.81064466046251)	(55, 33.78678511834365)	(56, 33.73993567499621)	(57, 33.70581253792794)	(58, 33.677989569690624)	(59, 33.64652021154281)	(60, 33.60778650309567)	(61, 33.582211329901654)	(62, 33.55676664966692)	(63, 33.54120176275405)	(64, 33.5062187010744)	(65, 33.48351610299771)	(66, 33.44590533720035)	(67, 33.41752901880342)	(68, 33.40618047570558)	(69, 33.37832692677697)	(70, 33.36458479462979)	(71, 33.356952715092)	(72, 33.352391878501265)	(73, 33.414101568951544)	(74, 33.49359946171665)	(75, 33.81990402680904)
242mTBTw5_S00_L004_R1_001	(1, 31.120896063772864)	(2, 31.173881218049196)	(3, 31.2599459082382)	(4, 31.369681061334745)	(5, 31.301473427423634)	(6, 34.80336376881121)	(7, 34.80340662900443)	(8, 34.704127876198555)	(9, 34.87755566831227)	(10, 34.70321468903508)	(11, 34.884036737197654)	(12, 34.76884980631136)	(13, 34.86178958179247)	(14, 34.797324101734716)	(15, 34.737635109001616)	(16, 34.77406375204855)	(17, 34.75718077931726)	(18, 34.74675230603031)	(19, 34.73403401237541)	(20, 34.70032831683755)	(21, 34.69281785849697)	(22, 34.67530336272055)	(23, 34.654458226252245)	(24, 34.64873169387167)	(25, 34.61712336043745)	(26, 34.557015229342944)	(27, 34.52459285503716)	(28, 34.513575583671695)	(29, 34.50153307361756)	(30, 34.4831712154208)	(31, 34.465864875942096)	(32, 34.44574142833972)	(33, 34.427499076857806)	(34, 34.42324219194906)	(35, 34.40456768246351)	(36, 34.39624943228626)	(37, 34.388987273103105)	(38, 34.34939033506911)	(39, 34.365442242198895)	(40, 34.364938405688854)	(41, 34.33393904406181)	(42, 34.32624268971817)	(43, 34.287065234342116)	(44, 34.24976440455458)	(45, 34.233968072101)	(46, 34.19548569317472)	(47, 34.18140302292673)	(48, 34.14425620567608)	(49, 34.08708996692547)	(50, 34.02430445244638)	(51, 33.96576118189363)	(52, 33.923464137275595)	(53, 33.86861719889313)	(54, 33.79138306233911)	(55, 33.759124416267575)	(56, 33.714262942407274)	(57, 33.68179415664104)	(58, 33.65681849007341)	(59, 33.62344917899606)	(60, 33.57598178909017)	(61, 33.54828367447779)	(62, 33.51491423995467)	(63, 33.507832619091424)	(64, 33.47936075655561)	(65, 33.4606856444386)	(66, 33.43549477221642)	(67, 33.40909885048164)	(68, 33.401665546548415)	(69, 33.37527101180377)	(70, 33.35405452171329)	(71, 33.352667242056064)	(72, 33.363356701570716)	(73, 33.42403628007374)	(74, 33.48939286861548)	(75, 33.831707252755564)
297fTBTw1_S00_L001_R1_001	(1, 31.18356051027774)	(2, 31.27899256338068)	(3, 31.349476614105097)	(4, 31.4288813359463)	(5, 31.36784332229443)	(6, 34.86395192932085)	(7, 34.86063918811083)	(8, 34.78460546255216)	(9, 34.887660214828195)	(10, 34.761856780286486)	(11, 34.91821782901846)	(12, 34.81968694243894)	(13, 34.890431688435356)	(14, 34.83664207364817)	(15, 34.810945164851915)	(16, 34.83837183647052)	(17, 34.821711956035614)	(18, 34.8050734816641)	(19, 34.80391801294241)	(20, 34.776474675174455)	(21, 34.76409976243326)	(22, 34.73692460333238)	(23, 34.71759742154613)	(24, 34.71554655243727)	(25, 34.69354006599101)	(26, 34.65480779651283)	(27, 34.60621460411092)	(28, 34.587085619472504)	(29, 34.59025362199611)	(30, 34.57080140774819)	(31, 34.55786277937947)	(32, 34.538018946768794)	(33, 34.525887242280085)	(34, 34.52911314627263)	(35, 34.5158450087216)	(36, 34.51280236033804)	(37, 34.50870257804596)	(38, 34.49683536641994)	(39, 34.49713105153063)	(40, 34.503314859670944)	(41, 34.46443763996537)	(42, 34.46990962888442)	(43, 34.45293739564991)	(44, 34.41946452153549)	(45, 34.39344824038044)	(46, 34.352343866685494)	(47, 34.33541417133125)	(48, 34.29553359398702)	(49, 34.258286613356624)	(50, 34.21316944573263)	(51, 34.159130188740505)	(52, 34.109564945621806)	(53, 34.04216642784127)	(54, 33.98752142436001)	(55, 33.91982491642802)	(56, 33.85843855612677)	(57, 33.84001829926481)	(58, 33.798900502266136)	(59, 33.76169828676186)	(60, 33.7048405150832)	(61, 33.67641344134719)	(62, 33.62259156078716)	(63, 33.60390263303219)	(64, 33.570820690794605)	(65, 33.55588989832869)	(66, 33.50248787150498)	(67, 33.46759485511004)	(68, 33.44241661518746)	(69, 33.430245061795254)	(70, 33.429893319482396)	(71, 33.40507040319996)	(72, 33.43729364888578)	(73, 33.49907276246152)	(74, 33.581998387671)	(75, 33.84770337512276)
297fTBTw1_S00_L002_R1_001	(1, 31.181451452770233)	(2, 31.259043528580424)	(3, 31.32917318831581)	(4, 31.41278556313324)	(5, 31.339716512342857)	(6, 34.83034503647606)	(7, 34.81934658906456)	(8, 34.74322011141067)	(9, 34.871067705591905)	(10, 34.72202094324006)	(11, 34.88266657547389)	(12, 34.77413603776642)	(13, 34.85416006096888)	(14, 34.798093209521284)	(15, 34.77531355920985)	(16, 34.798267347796845)	(17, 34.791551598825755)	(18, 34.7745791842197)	(19, 34.77345760765213)	(20, 34.744395584168515)	(21, 34.72716573491529)	(22, 34.71256697050587)	(23, 34.68825000303441)	(24, 34.6823608962837)	(25, 34.655985550642846)	(26, 34.61595122144381)	(27, 34.57603949573651)	(28, 34.56344330075868)	(29, 34.55190604873516)	(30, 34.54381027462437)	(31, 34.519662866924925)	(32, 34.505253262828035)	(33, 34.49102452338388)	(34, 34.49946735398863)	(35, 34.489884705701876)	(36, 34.48346925483058)	(37, 34.47515264343182)	(38, 34.45673358751584)	(39, 34.45828130774453)	(40, 34.47190567262987)	(41, 34.436107713465454)	(42, 34.44766297255094)	(43, 34.43326030694961)	(44, 34.398779042711915)	(45, 34.37751627854055)	(46, 34.34085862333872)	(47, 34.321986465889324)	(48, 34.27595484975482)	(49, 34.249427379200235)	(50, 34.189576214969115)	(51, 34.13924638620342)	(52, 34.09217029053145)	(53, 34.040239298592155)	(54, 33.96872071420639)	(55, 33.908286579116194)	(56, 33.848438593262976)	(57, 33.819173826119844)	(58, 33.76848592143848)	(59, 33.739438200272026)	(60, 33.67693692897699)	(61, 33.649152233095684)	(62, 33.626705203082615)	(63, 33.59053317905989)	(64, 33.537025256670915)	(65, 33.52211147502457)	(66, 33.485416184593845)	(67, 33.44291117104263)	(68, 33.41387886277044)	(69, 33.41148523472181)	(70, 33.394190932571156)	(71, 33.37309935594289)	(72, 33.407280168283634)	(73, 33.46883852691218)	(74, 33.560470758959035)	(75, 33.82243797237476)
297fTBTw1_S00_L003_R1_001	(1, 31.13588833771721)	(2, 31.205104465048088)	(3, 31.271035706200202)	(4, 31.363940395412772)	(5, 31.302313744181806)	(6, 34.73776874265031)	(7, 34.747200034439196)	(8, 34.645627321432606)	(9, 34.7969699391027)	(10, 34.664291538952064)	(11, 34.82212541875989)	(12, 34.71852135059877)	(13, 34.79443980403106)	(14, 34.7316226467452)	(15, 34.6928305458334)	(16, 34.72052591627001)	(17, 34.710683026524066)	(18, 34.693154187567885)	(19, 34.68623181605752)	(20, 34.6447056393256)	(21, 34.638692893047285)	(22, 34.614077210917486)	(23, 34.59411470590877)	(24, 34.59626391218894)	(25, 34.56802154609101)	(26, 34.526911805811025)	(27, 34.48270207774653)	(28, 34.46797083665314)	(29, 34.45998211582102)	(30, 34.44821527274919)	(31, 34.437720622538095)	(32, 34.42133913225034)	(33, 34.406342713454045)	(34, 34.397987948898056)	(35, 34.39114930288181)	(36, 34.391103159667786)	(37, 34.38121086983137)	(38, 34.36318400603728)	(39, 34.36755565841522)	(40, 34.37860990829716)	(41, 34.33792685806976)	(42, 34.33264609617106)	(43, 34.30307999688627)	(44, 34.27894582197098)	(45, 34.25450757823077)	(46, 34.22048168817418)	(47, 34.211077855506744)	(48, 34.17084444681088)	(49, 34.112592853086745)	(50, 34.05656586927476)	(51, 34.00126835446271)	(52, 33.94763749431508)	(53, 33.89559534684775)	(54, 33.81457566804915)	(55, 33.75972574367543)	(56, 33.6951425642572)	(57, 33.66770709014529)	(58, 33.623379250327325)	(59, 33.60235242456812)	(60, 33.546515295383855)	(61, 33.51494588551328)	(62, 33.492335147949774)	(63, 33.46658778771609)	(64, 33.441356732887535)	(65, 33.41086154868056)	(66, 33.3661237960333)	(67, 33.343306922173674)	(68, 33.31767300021525)	(69, 33.3066149661744)	(70, 33.28262487205455)	(71, 33.27896401386556)	(72, 33.30393208939172)	(73, 33.36833220511909)	(74, 33.437730652120116)	(75, 33.71323526546517)
297fTBTw1_S00_L004_R1_001	(1, 31.118832015269845)	(2, 31.163685737761785)	(3, 31.222969928311475)	(4, 31.316703551830283)	(5, 31.264235359445948)	(6, 34.738318848216615)	(7, 34.729246257506006)	(8, 34.636725480009055)	(9, 34.78562564076631)	(10, 34.62130360574887)	(11, 34.79011273621992)	(12, 34.68381083273934)	(13, 34.762459975759185)	(14, 34.69852039549313)	(15, 34.66020083866909)	(16, 34.68529359377018)	(17, 34.677656255183706)	(18, 34.66448050540458)	(19, 34.66046946530094)	(20, 34.625464741788285)	(21, 34.60655124920522)	(22, 34.58877521551401)	(23, 34.566785918461925)	(24, 34.55808606933209)	(25, 34.53584484561749)	(26, 34.48340836294859)	(27, 34.44692707271814)	(28, 34.437294222073525)	(29, 34.43035499107266)	(30, 34.418868887683836)	(31, 34.402643291076906)	(32, 34.37973739488387)	(33, 34.36277213121334)	(34, 34.3715123996207)	(35, 34.352741293361376)	(36, 34.34854477734639)	(37, 34.34726734197307)	(38, 34.32939654478017)	(39, 34.331938776589304)	(40, 34.3414824590681)	(41, 34.302231706580635)	(42, 34.31431618973049)	(43, 34.29612669874257)	(44, 34.2608559718449)	(45, 34.245967150599405)	(46, 34.20790725271147)	(47, 34.189927158983615)	(48, 34.15529497836359)	(49, 34.11967637629174)	(50, 34.06095144547924)	(51, 33.99721890365824)	(52, 33.95184560248867)	(53, 33.8608251876672)	(54, 33.81136270582257)	(55, 33.7662051028214)	(56, 33.6921966680851)	(57, 33.672677314427546)	(58, 33.6291246152745)	(59, 33.610795439606335)	(60, 33.556420380882116)	(61, 33.512105454085)	(62, 33.46813053041439)	(63, 33.456503637014364)	(64, 33.411224139234)	(65, 33.4033566534824)	(66, 33.37780132297497)	(67, 33.344587670730164)	(68, 33.32645262492978)	(69, 33.312629638165475)	(70, 33.2890859917741)	(71, 33.288255682931606)	(72, 33.30251198819839)	(73, 33.36584952841499)	(74, 33.4449762620061)	(75, 33.72078587577955)
