ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0140029	GO:0140029	exocytic process	12/1023	110/25730	0.109090909090909	2.74380165289256	3.72943573256594	0.00143550532127745	0.0232271732277097	0.018735494635459	Rimbp2/Doc2b/Camk2a/Nrxn1/Stxbp1/Syt1/Trarg1/Unc13c/Snap25/Cplx2/Otof/Rab8a	12
GO:1901379	GO:1901379	regulation of potassium ion transmembrane transport	9/1023	68/25730	0.132352941176471	3.32887700534759	3.91286641676323	0.00143746872560494	0.0232271732277097	0.018735494635459	Kcnip2/Kcnip1/Nedd4l/Kcnq1/Dpp10/Akap7/Kcnn2/Ano6/Kcnab1	9
GO:0035767	GO:0035767	endothelial cell chemotaxis	6/1023	32/25730	0.1875	4.71590909090909	4.27986105562018	0.00145238329193143	0.0233233032960471	0.018813035038761	Fgf1/Prkd1/Thbs1/Sema5a/Kdr/P2rx4	6
GO:0061484	GO:0061484	hematopoietic stem cell homeostasis	6/1023	32/25730	0.1875	4.71590909090909	4.27986105562018	0.00145238329193143	0.0233233032960471	0.018813035038761	Znhit1/Zfp251/Septin4/Fstl1/Emcn/Ext1	6
GO:0048791	GO:0048791	calcium ion-regulated exocytosis of neurotransmitter	5/1023	22/25730	0.227272727272727	5.71625344352617	4.50312075217746	0.00147232536058267	0.0235707964649589	0.0190126678952004	Doc2b/Stxbp1/Syt1/Rab11b/Snap25	5
GO:0001837	GO:0001837	epithelial to mesenchymal transition	16/1023	173/25730	0.092485549132948	2.32615169031354	3.56123457352422	0.00153127236216373	0.0244392947863126	0.0197132157182654	Polr1b/Rgcc/Spry2/Msx1/Tbx20/Tiam1/Gcnt2/Bmp7/Pten/Tcf7l2/Wnt4/Hey1/Foxa2/Hpn/Dlg5/Epha4	16
GO:0071805	GO:0071805	potassium ion transmembrane transport	18/1023	207/25730	0.0869565217391304	2.1870882740448	3.48932635177993	0.00162383434470618	0.0256715476678931	0.0207071751220227	Kcnk16/Kcnip2/Kcnip1/Kcnn3/Nedd4l/Kcnma1/Kcnq1/Dpp10/Akap7/Kcnn2/Snap25/Ano6/Atp1a3/Hpn/Slc24a1/Cnga2/Kcnk5/Kcnab1	18
GO:0001935	GO:0001935	endothelial cell proliferation	16/1023	174/25730	0.0919540229885057	2.31278300243818	3.53557774953854	0.00162565588292515	0.0256715476678931	0.0207071751220227	Rgcc/Calca/Cdh13/Ptprm/Nrarp/Sparc/Prkd1/Ghsr/Thbs1/Stat3/Sema5a/Dysf/Cxcl12/Prox1/Kdr/Nf1	16
GO:0007163	GO:0007163	establishment or maintenance of cell polarity	20/1023	241/25730	0.0829875518672199	2.08726266817553	3.45068933735474	0.00162598717080877	0.0256715476678931	0.0207071751220227	Cyp26b1/Spry2/Prickle2/Kank1/Macf1/Amot/Asb3/Wnt7b/Ubxn2b/Dlg2/Pard3/Golph3/Abl1/Hey1/Fez1/Fat1/Ankfn1/Diaph3/Sipa1l3/Dlg5	20
GO:0070570	GO:0070570	regulation of neuron projection regeneration	7/1023	44/25730	0.159090909090909	4.00137741046832	4.05450622374088	0.00162821655398899	0.0256715476678931	0.0207071751220227	Pten/Xylt1/Diaph2/Ntrk3/Hgf/Rgma/Epha4	7
GO:0001764	GO:0001764	neuron migration	19/1023	224/25730	0.0848214285714286	2.13338744588745	3.46673377806472	0.00163419204703169	0.0256879190957882	0.0207203806376701	Tbx20/Apbb2/Ntng2/Camk2a/Flrt2/Septin4/Ntrk3/Ctnna2/Pex7/Stat3/Mdga2/Bax/Fat1/Ndn/Cxcl12/Kirrel3/Mapk8ip3/Dcdc2a/Dclk1	19
GO:0140115	GO:0140115	export across plasma membrane	10/1023	83/25730	0.120481927710843	3.03030303030303	3.76982235818539	0.00165752321468987	0.0259761845964801	0.0209529012586192	Kcnip2/Kcnip1/Nedd4l/Atp2b1/Abcb1b/Kcnq1/Slc8a1/Ano6/Atp1a3/Kcnk5	10
GO:0072089	GO:0072089	stem cell proliferation	15/1023	159/25730	0.0943396226415094	2.37278444825615	3.53318452295036	0.00174149022098688	0.0272101309903746	0.021948226682708	Prg4/Kitl/Shb/Septin4/Abcb1b/Osr2/Irgm1/Yap1/Six2/Nf2/Mir145b/Nes/Etv6/Kdr/Nf1	15
GO:0030166	GO:0030166	proteoglycan biosynthetic process	9/1023	70/25730	0.128571428571429	3.23376623376623	3.80800647741322	0.00176789662788738	0.027457809417606	0.0221480089721507	Hs3st5/Man1c1/Xylt2/Ndst1/Xylt1/Tcf7l2/Hs6st1/Hs3st1/Ext1	9
GO:0030203	GO:0030203	glycosaminoglycan metabolic process	9/1023	70/25730	0.128571428571429	3.23376623376623	3.80800647741322	0.00176789662788738	0.027457809417606	0.0221480089721507	Smpd3/Il15/Xylt2/Ndst1/Xylt1/Pglyrp3/Itih3/Hs3st1/Ext1	9
GO:0002244	GO:0002244	hematopoietic progenitor cell differentiation	17/1023	192/25730	0.0885416666666667	2.22695707070707	3.47236846531125	0.00178024409932537	0.0275672918118747	0.0222363196240922	Znhit1/Smpd3/Ston2/Kitl/Hspa9/Mllt3/Sin3a/Sp3/Tmem143/Tent2/Sos1/Sipa1l3/Fancb/Kdr/Ext1/Rara/Lmbr1l	17
GO:1903707	GO:1903707	negative regulation of hemopoiesis	13/1023	128/25730	0.1015625	2.55445075757576	3.58743689058567	0.00178773644261458	0.0276011653143136	0.0222636426572055	Trib1/Calca/Hspa9/Tnfsf18/Irf1/Cbfb/Pglyrp3/Nrarp/Irgm1/Tmem131l/Zbtb46/Rara/Nf1	13
GO:0010470	GO:0010470	regulation of gastrulation	4/1023	14/25730	0.285714285714286	7.18614718614719	4.71109455494192	0.00180613718364835	0.0277745009321465	0.0224034585748036	Osr2/Foxa2/Otx2/Tenm4	4
GO:0098727	GO:0098727	maintenance of cell number	19/1023	226/25730	0.084070796460177	2.11450791096809	3.42430537837102	0.00180995802430028	0.0277745009321465	0.0224034585748036	Smc5/Ldb2/Foxo1/Bmp7/Bcl7a/Cylc2/Tcf7l2/Cdc73/Yap1/Prdm14/Six2/Sin3a/Stat3/Paf1/Zfp36l2/Prox1/Smc1a/Piwil2/Tet1	19
GO:0006590	GO:0006590	thyroid hormone generation	5/1023	23/25730	0.217391304347826	5.46772068511199	4.36177737912873	0.00182031612874533	0.0277745009321465	0.0224034585748036	Ctsb/Foxe1/Hpn/Slc26a7/Slc16a10	5
GO:0090026	GO:0090026	positive regulation of monocyte chemotaxis	5/1023	23/25730	0.217391304347826	5.46772068511199	4.36177737912873	0.00182031612874533	0.0277745009321465	0.0224034585748036	Tnfsf18/Ano6/Fpr2/Cxcl12/Mospd2	5
GO:0006906	GO:0006906	vesicle fusion	14/1023	144/25730	0.0972222222222222	2.4452861952862	3.53893972246214	0.00184241365750548	0.0280294685964941	0.0226091205062306	Rimbp2/Doc2b/Atp13a2/Tbc1d4/Stxbp1/Syt1/Trarg1/Snap25/Cplx2/Dysf/Vav3/Diaph3/Rab8a/Vps39	14
GO:0086065	GO:0086065	cell communication involved in cardiac conduction	7/1023	45/25730	0.155555555555556	3.91245791245791	3.97892169861941	0.00186300042702209	0.0282600327166062	0.0227950980590366	Cacna1c/Gja5/Irx3/Kcnq1/Slc8a1/Kcnn2/Ryr2	7
GO:0006941	GO:0006941	striated muscle contraction	17/1023	193/25730	0.0880829015544041	2.21541843303501	3.44872684456306	0.0018817770573679	0.028393567467602	0.0229028098148496	Sgcd/Nedd4l/Cacna1c/Gja5/Kcnq1/Vps54/Slc8a1/Kcnn2/Prkd1/Ryr1/Mir448/Atp8a2/Stac/Atp1a3/Hdac4/P2rx4/Ryr2	17
GO:0007160	GO:0007160	cell-matrix adhesion	20/1023	244/25730	0.0819672131147541	2.06159960258321	3.39034648105082	0.00188271781209354	0.028393567467602	0.0229028098148496	Macf1/Itga2/Tecta/Cdh13/Ajap1/Tiam1/Cdh11/Pten/Wnt4/Skap1/Abl1/Thbs1/Nid1/Ccl25/Coro1c/Csf1/Postn/Kdr/Itga8/Nf1	20
GO:0032944	GO:0032944	regulation of mononuclear cell proliferation	21/1023	262/25730	0.0801526717557252	2.01596113809854	3.36333079457535	0.00193393203933228	0.0290816427764331	0.0234578248884022	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Irf1/Pten/Fcgr2b/Nfatc2/Irgm1/Tmem131l/Mif/Vav3/Lrrc32/Sos1/Csf1/Dlg5/Tyk2	21
GO:0007254	GO:0007254	JNK cascade	17/1023	194/25730	0.0876288659793814	2.2039987503905	3.42522992018041	0.00198812680353039	0.0298104431088433	0.0240456895667395	Map2k4/Trib1/Ercc6/Itch/Wnt7b/Phlpp1/Fcgr2b/Sh3rf3/Mturn/Mdfic/Ptpn1/Taok3/Mapk8ip3/Prkn/Eda2r/Dusp10/Epha4	17
GO:0009306	GO:0009306	protein secretion	32/1023	465/25730	0.0688172043010753	1.73085695666341	3.23622324530997	0.00199502838808427	0.0298279675379381	0.0240598251158257	Doc2b/Kcnk16/Foxo1/Atp13a2/Cacna1c/Tiam1/Nrxn1/Gja5/Baiap3/Gpr39/Ins1/Osbp/Tcf7l2/Prkce/Kcnq1/Ensa/Golph3/Slc8b1/Rab11b/Snap25/Negr1/Lepr/Ghsr/Hmgcr/Cd2ap/Porcn/Foxa2/Hmgn3/Prkn/A1cf/Itpr1/Gnaz	32
GO:1903514	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	6/1023	34/25730	0.176470588235294	4.43850267379679	4.08239784277734	0.00201475807476581	0.0300366368567522	0.0242281418913928	Cacna1c/Slc8a1/Nol3/Ryr1/Ryr2/Itpr1	6
GO:0043583	GO:0043583	ear development	22/1023	281/25730	0.0782918149466192	1.96915776986951	3.32392750874913	0.00205523272796329	0.0305525025245514	0.0246442492823749	Spry2/Msx1/Tecta/Pou4f3/Cthrc1/Kcnma1/Osr2/Kcnq1/Ntrk3/Sparc/Otog/Six2/Hey1/Atp8a2/Diaph3/Prox1/Frem2/Hpn/Slitrk6/Epha4/Itga8/Otx2	22
GO:0022037	GO:0022037	metencephalon development	14/1023	146/25730	0.0958904109589041	2.41178912411789	3.48097816692224	0.00209746859970321	0.0310915359665408	0.0250790442555607	Lmx1a/Myo16/Ncoa1/Klhl1/Fcgr2b/Pianp/Serpine2/Skor2/Abl1/Grid2/Ptbp2/Prox1/Agtpbp1/Otx2	14
GO:0070371	GO:0070371	ERK1 and ERK2 cascade	26/1023	354/25730	0.0734463276836158	1.84728642355761	3.26632623006233	0.00210724116608535	0.0311181750231793	0.0251005318424423	Spry2/Dstyk/Tiam1/Nrxn1/Gcnt2/Pten/Marco/Dusp4/Mif/Fgf1/Mturn/Abl1/Fpr2/Hmgcr/Cd2ap/Ptpn1/Cxcl12/Zfp36l2/Atp1a3/Prmt5/Garem1/Dusp10/Kdr/Ext1/Epha4/Nf1	26
GO:0006887	GO:0006887	exocytosis	29/1023	410/25730	0.0707317073170732	1.7790096082779	3.23550559148225	0.00212300047235042	0.0311181750231793	0.0251005318424423	Rimbp2/Smpd3/Doc2b/Sdc1/Atp13a2/Cacna1c/Camk2a/Nrxn1/Sv2c/Septin4/Baiap3/Gab2/Stxbp1/Syt1/Atp9a/Clnk/Trarg1/Myo5b/Unc13c/Lin7b/Rab11b/Snap25/Cplx2/Pip5k1c/Otof/Syn2/Washc5/Prkn/Rab8a	29
GO:0038179	GO:0038179	neurotrophin signaling pathway	7/1023	46/25730	0.152173913043478	3.82740447957839	3.90548334129628	0.00212318895506989	0.0311181750231793	0.0251005318424423	Cyfip1/Spry2/Magi2/Ntrk3/Cd2ap/Ndn/Sos1	7
GO:0097484	GO:0097484	dendrite extension	7/1023	46/25730	0.152173913043478	3.82740447957839	3.90548334129628	0.00212318895506989	0.0311181750231793	0.0251005318424423	Cyfip1/Smurf1/Nedd4l/Pten/Syt1/Prkn/Rnf157	7
GO:0043523	GO:0043523	regulation of neuron apoptotic process	25/1023	336/25730	0.0744047619047619	1.8713924963925	3.2715771005229	0.00213551971805345	0.0312109805984048	0.0251753906442315	Map2k4/Trp73/Egln1/Fxn/Kcnma1/Nefl/Fcgr2b/Stxbp1/Vps54/Abl1/Grid2/Fpr2/Cd2ap/Mdga2/Bax/Prkn/Hsp90ab1/Nes/Syngap1/Kdr/Hdac4/Epha4/Bhlhb9/Egln3/Nf1	25
GO:0090150	GO:0090150	establishment of protein localization to membrane	22/1023	282/25730	0.0780141843971631	1.96217494089835	3.30591003432364	0.00214785285952445	0.0313033009190636	0.0252498580301459	Grip2/Macf1/Grip1/Nsg1/Camk2a/Timm8a1/Syt1/Trarg1/Myo5b/Pard3/Golph3/Rab11b/Atp6ap1/Bax/Mmgt1/Zdhhc9/Sec61a1/Cwh43/Tent2/Kif13a/Rab8a/Bbs2	22
GO:0098815	GO:0098815	modulation of excitatory postsynaptic potential	9/1023	72/25730	0.125	3.14393939393939	3.70686367765972	0.00215644823306783	0.0313407825604802	0.0252800914591045	Grip2/Cux2/Nrxn1/Sv2c/Pten/Grin2b/Celf4/Neto1/Prkn	9
GO:0048839	GO:0048839	inner ear development	20/1023	247/25730	0.0809716599190283	2.03655993129677	3.33086383520334	0.00217297214078799	0.0314929639234538	0.0254028439387823	Spry2/Msx1/Tecta/Pou4f3/Cthrc1/Kcnma1/Kcnq1/Ntrk3/Sparc/Otog/Hey1/Atp8a2/Diaph3/Prox1/Frem2/Hpn/Slitrk6/Epha4/Itga8/Otx2	20
GO:0034762	GO:0034762	regulation of transmembrane transport	31/1023	449/25730	0.0690423162583519	1.73651886346764	3.20368039252277	0.00221150733204551	0.031886527514064	0.0257203000695091	Calca/Kcnk16/Kcnip2/Kcnip1/Nedd4l/Ptprm/Cacna1c/Gpr39/Ins1/Prkce/Adipor2/Kcnq1/Slc8a1/Dpp10/Akap7/Prrt1/Nol3/Lmbrd1/Insr/Kcnn2/Grin2b/Prkd1/Ano6/Abl1/Thbs1/Bax/Tmbim6/Stac/Kcnab1/P2rx4/Ryr2	31
GO:0071731	GO:0071731	response to nitric oxide	5/1023	24/25730	0.208333333333333	5.23989898989899	4.22846891409043	0.00222488648686786	0.031886527514064	0.0257203000695091	Foxo1/Egln1/Dpep1/Thbs1/Ptpn1	5
GO:0086019	GO:0086019	cell-cell signaling involved in cardiac conduction	5/1023	24/25730	0.208333333333333	5.23989898989899	4.22846891409043	0.00222488648686786	0.031886527514064	0.0257203000695091	Cacna1c/Gja5/Kcnq1/Kcnn2/Ryr2	5
GO:0070169	GO:0070169	positive regulation of biomineral tissue development	8/1023	59/25730	0.135593220338983	3.41037493579866	3.77162475781417	0.00223076994332487	0.031886527514064	0.0257203000695091	Bmp7/Atp2b1/Osr2/Wnt4/Slc8a1/Tent5a/Ano6/Nell1	8
GO:0090659	GO:0090659	walking behavior	8/1023	59/25730	0.135593220338983	3.41037493579866	3.77162475781417	0.00223076994332487	0.031886527514064	0.0257203000695091	Fxn/Cacna1c/Klhl1/Kcnma1/Atp1a3/Cwh43/Agtpbp1/Epha4	8
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	30/1023	431/25730	0.0696055684454756	1.75068550938621	3.19804266210414	0.00228799191160918	0.0326148545646645	0.0263077829894327	Rgcc/Cdh13/Celf1/Ptprm/Srsf6/Pten/Osr2/Tcf7l2/Nrarp/Cdc73/Sparc/Yap1/Fgf1/Prkd1/Ghsr/Thbs1/Hey1/Stat3/Sema5a/Rreb1/Bax/Dysf/Cxcl12/Prox1/Hpn/Dusp10/Kdr/Ift74/Itpr1/Nf1	30
GO:0032868	GO:0032868	response to insulin	24/1023	320/25730	0.075	1.88636363636364	3.24656311261945	0.00233632018235579	0.0328414385501645	0.0264905500874002	Cyfip1/Kank1/Lpin1/Foxo1/Ncoa1/Srsf6/Tbc1d4/Pten/Atp2b1/Ins1/Kcnq1/Trarg1/Lmbrd1/Insr/Slc25a33/Ghsr/Cd2ap/Cat/Ptpn1/Foxe1/Sos1/Rab8a/Socs7/Slc2a8	24
GO:0045765	GO:0045765	regulation of angiogenesis	24/1023	320/25730	0.075	1.88636363636364	3.24656311261945	0.00233632018235579	0.0328414385501645	0.0264905500874002	Rgcc/Spry2/E2f2/Add1/Egln1/Amot/Ptprm/Sars1/Ddah1/Hhip/Adgrb2/Sparc/Fgf1/Prkd1/Hgf/Abl1/Ghsr/Thbs1/Stard13/Stat3/Sema5a/Tafa5/Kdr/Nf1	24
GO:1903859	GO:1903859	regulation of dendrite extension	6/1023	35/25730	0.171428571428571	4.31168831168831	3.98931591116154	0.00235097144861085	0.0328414385501645	0.0264905500874002	Smurf1/Nedd4l/Pten/Syt1/Prkn/Rnf157	6
GO:1905606	GO:1905606	regulation of presynapse assembly	6/1023	35/25730	0.171428571428571	4.31168831168831	3.98931591116154	0.00235097144861085	0.0328414385501645	0.0264905500874002	Ntng2/Nrxn1/Lrrtm3/Ntrk3/Grid2/Mdga2	6
GO:0021549	GO:0021549	cerebellum development	13/1023	132/25730	0.0984848484848485	2.47704315886134	3.46191496777012	0.00235381741892016	0.0328414385501645	0.0264905500874002	Lmx1a/Myo16/Ncoa1/Klhl1/Fcgr2b/Pianp/Serpine2/Skor2/Abl1/Grid2/Ptbp2/Prox1/Agtpbp1	13
GO:0006022	GO:0006022	aminoglycan metabolic process	10/1023	87/25730	0.114942528735632	2.89097875304772	3.59501843712318	0.00236533371398353	0.0328414385501645	0.0264905500874002	Smpd3/Il15/Xylt2/Ndst1/B3gnt2/Xylt1/Pglyrp3/Itih3/Hs3st1/Ext1	10
GO:0021536	GO:0021536	diencephalon development	10/1023	87/25730	0.114942528735632	2.89097875304772	3.59501843712318	0.00236533371398353	0.0328414385501645	0.0264905500874002	Msx1/Prdm13/Ncoa1/Tcf7l2/Wnt4/Sema5a/Bax/Ptchd1/Atp1a3/Otx2	10
GO:0051058	GO:0051058	negative regulation of small GTPase mediated signal transduction	9/1023	73/25730	0.123287671232877	3.10087173100872	3.65760913179176	0.00237468224427373	0.0328414385501645	0.0264905500874002	Spry2/Kank1/Wnt4/Arhgap42/Cd2ap/Arhgap24/Syngap1/Tns3/Nf1	9
GO:0014013	GO:0014013	regulation of gliogenesis	14/1023	148/25730	0.0945945945945946	2.37919737919738	3.42396483995953	0.00238105192866936	0.0328414385501645	0.0264905500874002	Trp73/Kdm4a/Opcml/Ntrk3/Casz1/Serpine2/Negr1/Rnf10/Nf2/Prmt5/Daam2/Dusp10/Tenm4/Nf1	14
GO:0019896	GO:0019896	axonal transport of mitochondrion	4/1023	15/25730	0.266666666666667	6.70707070707071	4.49888488838871	0.00238594345030986	0.0328414385501645	0.0264905500874002	Nefl/Fez1/Agbl4/Agtpbp1	4
GO:1903543	GO:1903543	positive regulation of exosomal secretion	4/1023	15/25730	0.266666666666667	6.70707070707071	4.49888488838871	0.00238594345030986	0.0328414385501645	0.0264905500874002	Smpd3/Sdc1/Atp13a2/Myo5b	4
GO:1905274	GO:1905274	regulation of modification of postsynaptic actin cytoskeleton	4/1023	15/25730	0.266666666666667	6.70707070707071	4.49888488838871	0.00238594345030986	0.0328414385501645	0.0264905500874002	Cyfip1/Amot/Tiam1/Kalrn	4
GO:1990314	GO:1990314	cellular response to insulin-like growth factor stimulus	4/1023	15/25730	0.266666666666667	6.70707070707071	4.49888488838871	0.00238594345030986	0.0328414385501645	0.0264905500874002	Pten/Slc25a33/Ghsr/Cacna2d3	4
GO:0031338	GO:0031338	regulation of vesicle fusion	7/1023	47/25730	0.148936170212766	3.74597034171502	3.83407989104961	0.00241056943324174	0.0330928568895957	0.0266933490635601	Rimbp2/Doc2b/Tbc1d4/Stxbp1/Syt1/Snap25/Cplx2	7
GO:0042310	GO:0042310	vasoconstriction	12/1023	117/25730	0.102564102564103	2.57964257964258	3.4846631325217	0.00243120114824454	0.0332882620376746	0.0268509666982021	Grip2/Smpd3/Dock4/Cacna1c/Gja5/Atp2b1/Slc8a1/Arhgap42/Abl1/Hmgcr/Faah/Bbs2	12
GO:0050900	GO:0050900	leukocyte migration	29/1023	414/25730	0.070048309178744	1.7618211096472	3.17976403082269	0.00244594126413206	0.0334021847697615	0.0269428590139371	Gpsm3/Smpd3/Calca/Kitl/Itga2/Tnfsf18/Dpep1/S1pr1/Gpr15/Golph3/Slc8b1/Mif/Add2/Ano6/Podxl/Abl1/Thbs1/Fpr2/Dysf/Vav3/Cxcl12/Cmklr1/Ccl25/Coro1c/Csf1/Ext1/Mospd2/P2rx4/Nf1	29
GO:0006816	GO:0006816	calcium ion transport	32/1023	472/25730	0.0677966101694915	1.70518746789933	3.14641039565807	0.00251458661625282	0.0342497229433598	0.0276264999696886	Calca/Kcnk16/Hspa9/Cacna1c/Plpp4/Camk2a/Trpc7/Nalf2/Gpr39/Atp2b1/Prkce/Plcl1/Slc8a1/Nol3/Slc8b1/Grin2b/Prkd1/Ano6/Ryr1/Abl1/Orai3/Bax/Dysf/Cxcl12/Tmbim6/Sec61a1/Cacna2d3/Slc24a1/Cnga2/P2rx4/Ryr2/Itpr1	32
GO:0017015	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	14/1023	149/25730	0.0939597315436242	2.36322961155176	3.39580426289746	0.00253427424206996	0.0343056831167291	0.0276716385458589	Spry2/Veph1/Smurf1/Zfyve9/Dnm2/Sin3a/Ryr1/Skor2/Thbs1/Wfikkn2/Lrrc32/Hsp90ab1/Itga8/Tet1	14
GO:0090174	GO:0090174	organelle membrane fusion	14/1023	149/25730	0.0939597315436242	2.36322961155176	3.39580426289746	0.00253427424206996	0.0343056831167291	0.0276716385458589	Rimbp2/Doc2b/Atp13a2/Tbc1d4/Stxbp1/Syt1/Trarg1/Snap25/Cplx2/Dysf/Vav3/Diaph3/Rab8a/Vps39	14
GO:0009612	GO:0009612	response to mechanical stimulus	21/1023	268/25730	0.0783582089552239	1.9708276797829	3.25089208471428	0.00253847549489539	0.0343056831167291	0.0276716385458589	Map2k4/Itga2/Nrxn1/Irf1/Kcnq1/Slc8a1/Grin2b/Serpine2/Mir101b/Thbs1/Atp8a2/Cxcl12/Tmem150c/Hpn/Piezo2/Mir760/Postn/Slitrk6/Piezo1/Gap43/Ryr2	21
GO:0060425	GO:0060425	lung morphogenesis	9/1023	74/25730	0.121621621621622	3.05896805896806	3.60919426443094	0.0026100893899528	0.0351821116474726	0.0283785830317475	Spry2/Wnt7b/Srsf6/Hhip/Yap1/Foxa2/Mapk8ip3/Dlg5/Ext1	9
GO:0032869	GO:0032869	cellular response to insulin stimulus	20/1023	251/25730	0.0796812749003984	2.00410479294941	3.25284952994857	0.00261797359946594	0.0351972006150421	0.0283907540896796	Cyfip1/Kank1/Lpin1/Foxo1/Ncoa1/Tbc1d4/Pten/Atp2b1/Ins1/Trarg1/Lmbrd1/Insr/Slc25a33/Ghsr/Ptpn1/Foxe1/Sos1/Rab8a/Socs7/Slc2a8	20
GO:0071695	GO:0071695	anatomical structure maturation	24/1023	323/25730	0.0743034055727554	1.86884323107233	3.19746097109324	0.00263585445962537	0.0353462648284299	0.0285109922152098	Grip2/Calca/Il15/Kcnip2/Pde3a/Kcnma1/Shb/Septin4/Baiap3/Cbfb/Dlg2/Xylt1/S1pr1/Ano6/Ryr1/Washc5/Diaph3/Tfcp2l1/B4galt6/Kdr/Ext1/Gm15915/Insl3/Nf1	24
GO:0030278	GO:0030278	regulation of ossification	14/1023	150/25730	0.0933333333333333	2.34747474747475	3.36786951771343	0.00269552150970169	0.0360534663624111	0.0290814348780426	Calca/Smurf1/Bmp7/Atp2b1/Osr2/Wnt4/Slc8a1/Tent5a/S1pr1/Six2/Ano6/Nell1/Txlng/Csf1	14
GO:0019827	GO:0019827	stem cell population maintenance	18/1023	217/25730	0.0829493087557604	2.08630079597822	3.26993005384318	0.00272331608727602	0.0362875762721471	0.0292702725344792	Smc5/Ldb2/Foxo1/Bmp7/Bcl7a/Tcf7l2/Cdc73/Yap1/Prdm14/Six2/Sin3a/Stat3/Paf1/Zfp36l2/Prox1/Smc1a/Piwil2/Tet1	18
GO:0120163	GO:0120163	negative regulation of cold-induced thermogenesis	7/1023	48/25730	0.145833333333333	3.66792929292929	3.76460813222781	0.00272697334660956	0.0362875762721471	0.0292702725344792	Il15/Plcl1/Npr3/Tfe3/Adamts5/Zfp423/Lgr4	7
GO:0035567	GO:0035567	non-canonical Wnt signaling pathway	8/1023	61/25730	0.131147540983607	3.29855936413313	3.65725657919347	0.00276342894947676	0.0366788796533867	0.0295859055358857	Wnt7b/Cthrc1/Tiam1/Wnt4/Mllt3/Abl1/Daam2/Nkd1	8
GO:0048640	GO:0048640	negative regulation of developmental growth	12/1023	119/25730	0.100840336134454	2.5362872421696	3.41799874872278	0.00280119418079357	0.0370855300831271	0.0299139177683781	Trp73/Sema6d/Fxn/Cit/Pten/Tcf7l2/Arhgap4/Rai1/Sema5a/Rgma/Dusp10/Bbs2	12
GO:0043954	GO:0043954	cellular component maintenance	11/1023	104/25730	0.105769230769231	2.66025641025641	3.45215818045744	0.00285000175999153	0.0375494834458972	0.0302881516733852	Rimbp2/Cbln2/Prickle2/Plekha7/Dlg2/Fcgr2b/Ins1/Insr/Grin2b/Syngap1/Kirrel1	11
GO:0010761	GO:0010761	fibroblast migration	9/1023	75/25730	0.12	3.01818181818182	3.56159205796248	0.00286359900280429	0.0375494834458972	0.0302881516733852	Tns1/Prkce/Adipor2/Slc8a1/Macir/Arhgap4/Thbs1/Rffl/Coro1c	9
GO:0050885	GO:0050885	neuromuscular process controlling balance	9/1023	75/25730	0.12	3.01818181818182	3.56159205796248	0.00286359900280429	0.0375494834458972	0.0302881516733852	Rbfox1/Pou4f3/Kcnma1/Nrxn1/Nefl/Abl1/Ankfn1/Atp1a3/Cwh43	9
GO:0010811	GO:0010811	positive regulation of cell-substrate adhesion	14/1023	151/25730	0.0927152317880795	2.33192855709412	3.3401570392999	0.00286510569441114	0.0375494834458972	0.0302881516733852	Egflam/Cdh13/Wnt4/Prkce/Skap1/Dnm2/Abl1/Thbs1/Rreb1/Nid1/Ccl25/Csf1/Kdr/Edil3	14
GO:0007159	GO:0007159	leukocyte cell-cell adhesion	30/1023	438/25730	0.0684931506849315	1.72270651722707	3.10417861383289	0.00290154310187906	0.0379314792941627	0.0305962770356832	Calca/Il20rb/Kitl/Card11/Il15/Itch/Tnfsf18/Bmp7/Shb/Irf1/Cbfb/Pten/Vnn1/Skap1/Nrarp/Irgm1/Tmem131l/Golph3/Add2/Abl1/Thbs1/Fgl1/Cxcl12/Ccl25/Lrrc32/Dusp10/Dlg5/Ext1/Rara/Tyk2	30
GO:0002262	GO:0002262	myeloid cell homeostasis	19/1023	236/25730	0.0805084745762712	2.02491011813046	3.21856329395954	0.00294708651225233	0.0384303035670397	0.0309986385024404	Kitl/Add1/Cdk5rap3/Hspa9/Mir122/Fcgr2b/Tcea1/Slc11a2/Kcnq1/Adgrf4/Stat3/Tspan9/Bax/Slc25a5/Diaph3/Sp3/Csf1/Gm15915/Nf1	19
GO:0007156	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	15/1023	168/25730	0.0892857142857143	2.245670995671	3.29609591307782	0.00297453499007113	0.0386912638833502	0.0312091342247726	Cdh13/Pcdh9/Ptprm/Cdh11/Tenm3/Cdh7/Cdh20/Cdh4/Clstn2/Cdh9/Pcdh20/Fat1/Cadm2/Kirrel3/Pcdh11x	15
GO:1903844	GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	14/1023	152/25730	0.0921052631578947	2.31658692185008	3.31266334297432	0.00304334554247632	0.0394875981483897	0.0318514731010712	Spry2/Veph1/Smurf1/Zfyve9/Dnm2/Sin3a/Ryr1/Skor2/Thbs1/Wfikkn2/Lrrc32/Hsp90ab1/Itga8/Tet1	14
