ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045686	GO:0045686	negative regulation of glial cell differentiation	6/976	37/25730	0.162162162162162	4.27503322995126	3.95842876151683	0.00249138711486115	0.0372204643970204	0.0294203729474226	Kdm4a/Ntrk3/Casz1/Dusp10/Daam2/Nf1	6
GO:0032944	GO:0032944	regulation of mononuclear cell proliferation	20/976	262/25730	0.0763358778625954	2.01242022275059	3.27060205685796	0.00251495828837643	0.0373896142661482	0.0295540749931753	Znhit1/Il20rb/Kitl/Card11/Il15/Prdm1/Itch/Tnfsf18/Irf1/Pten/Fcgr2b/Nfatc2/Irgm1/Tmem131l/Mif/Vav3/Sos1/Csf1/Dlg5/Tyk2	20
GO:0032355	GO:0032355	response to estradiol	12/976	123/25730	0.0975609756097561	2.57197121151539	3.47001587991536	0.00251709270881936	0.0373896142661482	0.0295540749931753	Itga2/Ncoa1/Hspa8/Bmp7/Stxbp1/Ghr/Ghsr/Stat3/Cat/Lcor/Postn/Rara	12
GO:0003151	GO:0003151	outflow tract morphogenesis	10/976	92/25730	0.108695652173913	2.865511404134	3.55929036839968	0.00255305174331862	0.037815715138215	0.0298908802096742	Tbx20/Gja5/Bmp7/Hey1/Ryr1/Thbs1/Tbx2/Ext1/Rara/Tgfb2	10
GO:0010752	GO:0010752	regulation of cGMP-mediated signaling	4/976	16/25730	0.25	6.5906762295082	4.44174050289041	0.00259861944196577	0.0381644702790396	0.0301665486215711	Npr1/Pde10a/Thbs1/Kdr	4
GO:0099527	GO:0099527	postsynapse to nucleus signaling pathway	4/976	16/25730	0.25	6.5906762295082	4.44174050289041	0.00259861944196577	0.0381644702790396	0.0301665486215711	Kpna2/Stat3/Rnf10/Cabp1	4
GO:1903977	GO:1903977	positive regulation of glial cell migration	4/976	16/25730	0.25	6.5906762295082	4.44174050289041	0.00259861944196577	0.0381644702790396	0.0301665486215711	Rras2/Tiam1/Csf1/P2rx4	4
GO:0060253	GO:0060253	negative regulation of glial cell proliferation	5/976	26/25730	0.192307692307692	5.06975094577554	4.12256792042538	0.0026311430452851	0.0384250356529135	0.0303725087190805	Opcml/Rnf10/Negr1/Nf2/Nf1	5
GO:0060333	GO:0060333	type II interferon-mediated signaling pathway	5/976	26/25730	0.192307692307692	5.06975094577554	4.12256792042538	0.0026311430452851	0.0384250356529135	0.0303725087190805	Irf1/Parp14/Irgm1/Jak1/Tyk2	5
GO:0001935	GO:0001935	endothelial cell proliferation	15/976	174/25730	0.0862068965517241	2.27264697569248	3.34464326411351	0.00267606752935635	0.038780445311635	0.0306534370975437	Rgcc/Calca/Cdh13/Ptprm/Nrarp/Sparc/Prkd1/Thbs1/Ghsr/Stat3/Sema5a/Dysf/Prox1/Kdr/Nf1	15
GO:0090150	GO:0090150	establishment of protein localization to membrane	21/976	282/25730	0.074468085106383	1.96318015347053	3.22937828304128	0.0026778572546407	0.038780445311635	0.0306534370975437	Grip2/Macf1/Grip1/Nsg1/Camk2a/Timm8a1/Trarg1/Syt1/Myo5b/Pard3/Golph3/Rab11b/Atp6ap1/Bax/Mmgt1/Zdhhc9/Tent2/Sec61a1/Kif13a/Cwh43/Rab8a	21
GO:1901654	GO:1901654	response to ketone	21/976	282/25730	0.074468085106383	1.96318015347053	3.22937828304128	0.0026778572546407	0.038780445311635	0.0306534370975437	Grip1/Foxo1/Ncoa1/Pappa/Hspa8/Trerf1/Nefl/Prkce/Vps54/Ntrk3/Yap1/Golph3/Sin3a/Prkd1/Ghr/Ghsr/Prkn/Rwdd1/Tbx2/Postn/Tgfb2	21
GO:0051896	GO:0051896	regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	23/976	320/25730	0.071875	1.89481941598361	3.19831860625693	0.00271015054688925	0.0391390908146589	0.030936923201917	Mtm1/Spry2/Smpd3/Magi2/Phlpp1/Pten/Tcf7l2/Ntrk3/Tbk1/Insr/Lmbrd1/Prkd1/Hgf/Thbs1/Fpr2/Sema5a/Cat/Ptpn1/Vav3/Fbxl2/Kdr/Tgfb2/P2rx4	23
GO:0051047	GO:0051047	positive regulation of secretion	30/976	457/25730	0.0656455142231947	1.73059332065861	3.12909729959941	0.00272833930625579	0.0392926206460495	0.0310582786167739	Rgcc/Smpd3/Doc2b/Sdc1/Atp13a2/Cacna1c/Baiap3/Gpr39/Osbp/Gab2/Tcf7l2/Prkce/Syt1/Stxbp1/Myo5b/Npr3/Golph3/Mif/Prkd1/Snap25/Rhbdd1/Grin2b/Lepr/Cd2ap/Negr1/Prkn/A1cf/Tgfb2/Itpr1/Chmp2a	30
GO:0032835	GO:0032835	glomerulus development	9/976	78/25730	0.115384615384615	3.04185056746532	3.58611580436039	0.002742278663595	0.0393842728509128	0.0311307237646842	Magi2/Bmp7/Podxl/Cd2ap/Kirrel3/Ext1/Lgr4/Nid1/Notch3	9
GO:0002244	GO:0002244	hematopoietic progenitor cell differentiation	16/976	192/25730	0.0833333333333333	2.19689207650273	3.30541378521268	0.00276632274961151	0.0396201431824524	0.0313171640263399	Znhit1/Smpd3/Ston2/Kitl/Hspa9/Mllt3/Sin3a/Tmem143/Sp3/Tent2/Sos1/Fancb/Ext1/Kdr/Lmbr1l/Rara	16
GO:0043409	GO:0043409	negative regulation of MAPK cascade	15/976	175/25730	0.0857142857142857	2.25966042154567	3.3200776016246	0.00282709190421536	0.040379260467076	0.0319171972066419	Spry2/Trib1/Foxo1/Cdk5rap3/Itch/Pbk/Dusp4/Abl1/Ptpn1/Nf2/Taok3/Dusp10/Prkn/Epha4/Nf1	15
GO:0032252	GO:0032252	secretory granule localization	6/976	38/25730	0.157894736842105	4.16253235547886	3.87383829494501	0.00286506898072122	0.0404768848662218	0.0319943629883742	Baiap3/Tcf7l2/Stxbp1/Unc13c/Snap25/Rab11b	6
GO:0032570	GO:0032570	response to progesterone	6/976	38/25730	0.157894736842105	4.16253235547886	3.87383829494501	0.00286506898072122	0.0404768848662218	0.0319943629883742	Ncoa1/Hspa8/Trerf1/Vps54/Yap1/Tgfb2	6
GO:0033032	GO:0033032	regulation of myeloid cell apoptotic process	6/976	38/25730	0.157894736842105	4.16253235547886	3.87383829494501	0.00286506898072122	0.0404768848662218	0.0319943629883742	Kitl/Pten/Fcgr2b/Mif/Ghsr/Nf1	6
GO:0060416	GO:0060416	response to growth hormone	6/976	38/25730	0.157894736842105	4.16253235547886	3.87383829494501	0.00286506898072122	0.0404768848662218	0.0319943629883742	Irf1/Ghr/Ghsr/Stat3/Jak1/Tyk2	6
GO:0061008	GO:0061008	hepaticobiliary system development	16/976	193/25730	0.0829015544041451	2.18550921600272	3.28255732967175	0.00291313444043182	0.0410444063842955	0.0324429520908453	Itga2/Cdk5rap3/Hpcal1/Wnt4/Hgf/Rcbtb2/Fgf1/Cd2ap/Fgl1/Fgf18/Sp3/Prox1/Hpn/Rara/Nf1/Itpr1	16
GO:0045926	GO:0045926	negative regulation of growth	19/976	247/25730	0.0769230769230769	2.02790037831021	3.22320475024587	0.0029212576373338	0.0410476174499958	0.032445490230871	Msx1/Foxk1/Sh3bp4/Sema6d/Cit/Pten/Sertad2/Tcf7l2/Adipor2/Arhgap4/Ddx3x/Fxn/Rai1/Sema5a/Tspyl2/Nf2/Dusp10/Rgma/Tgfb2	19
GO:1902041	GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	7/976	51/25730	0.137254901960784	3.61841047894568	3.71661378851173	0.00298514602106965	0.0418292479770743	0.0330633186751497	Trps1/Itprip/Zswim2/Ddx3x/Hgf/Thbs1/Rffl	7
GO:0048168	GO:0048168	regulation of neuronal synaptic plasticity	9/976	79/25730	0.113924050632911	3.00334612990247	3.54104181893223	0.00299297561982528	0.0418292479770743	0.0330633186751497	Camk2a/Fcgr2b/Kcnn2/Grin2b/Atp1a3/Rab8a/Syngap1/Kdr/Nf1	9
GO:0071695	GO:0071695	anatomical structure maturation	23/976	323/25730	0.0712074303405573	1.87722047403949	3.15026433021791	0.00304379250709023	0.0423886060086725	0.0335054550688609	Grip2/Calca/Il15/Kcnip2/Pde3a/Kcnma1/Shb/Septin4/Baiap3/Cbfb/Dlg2/Xylt1/S1pr1/Ryr1/Washc5/Diaph3/Tfcp2l1/B4galt6/Ext1/Kdr/Gm15915/Tgfb2/Nf1	23
GO:0032386	GO:0032386	regulation of intracellular transport	22/976	304/25730	0.0723684210526316	1.90782732959448	3.1616565603128	0.00304930537550366	0.0423886060086725	0.0335054550688609	Trim28/Atp13a2/Ipo5/Sec16b/Atp9a/Ptpn14/Ddx39a/Prkd1/Rab11b/Mdfic/Hsp90ab1/Wipf1/Scfd1/Ptpn1/Nf2/Cabp1/Cwh43/Fez1/Nup54/Nrde2/Scp2/Nf1	22
GO:0007254	GO:0007254	JNK cascade	16/976	194/25730	0.0824742268041237	2.17424370458002	3.25984041406318	0.00306633379659428	0.0425116517559831	0.0336027147842921	Map2k4/Trib1/Ercc6/Itch/Wnt7b/Phlpp1/Fcgr2b/Sh3rf3/Mdfic/Ptpn1/Taok3/Dusp10/Prkn/Eda2r/Epha4/Mturn	16
GO:0106027	GO:0106027	neuron projection organization	12/976	126/25730	0.0952380952380952	2.51073380171741	3.37546009973615	0.00307467343859216	0.0425139021469165	0.0336044935729669	Cux2/Tiam1/Sipa1l1/Pten/Fcgr2b/Diaph2/Insr/Myo5b/Grin2b/Atp1a3/Epha4/Bhlhb9	12
GO:0140029	GO:0140029	exocytic process	11/976	110/25730	0.1	2.63627049180328	3.41488078886292	0.0030887104918812	0.0425465008030989	0.0336302607050542	Rimbp2/Doc2b/Camk2a/Trarg1/Syt1/Stxbp1/Unc13c/Snap25/Cplx2/Otof/Rab8a	11
GO:0007264	GO:0007264	small GTPase-mediated signal transduction	30/976	461/25730	0.0650759219088937	1.71557732655311	3.07841151782288	0.00309828660870131	0.0425465008030989	0.0336302607050542	Cyfip1/Spry2/Kitl/Kank1/Cdh13/Dock4/Rras2/Arhgef10l/Amot/Tiam1/Sipa1l1/Arhgap20/Wnt4/Pdpn/Arhgap42/Grin2b/Abl1/Cd2ap/Stard13/Arhgap24/Vav3/Dnm2/Sos1/Csf1/Syngap1/Iqsec1/Tns3/Tgfb2/Nf1/Arhgef18	30
GO:0099172	GO:0099172	presynapse organization	8/976	65/25730	0.123076923076923	3.24464060529634	3.59787878873694	0.00310158180503452	0.0425465008030989	0.0336302607050542	Tln2/Ntng2/Pten/Ntrk3/Lrrtm3/Daam1/Grid2/Mdga2	8
GO:1900037	GO:1900037	regulation of cellular response to hypoxia	5/976	27/25730	0.185185185185185	4.88198239222829	4.00734934505069	0.00312960333532766	0.0428179151062329	0.0338447961803856	Egln1/Ddah1/Stat3/Tmbim6/Epha4	5
GO:0009612	GO:0009612	response to mechanical stimulus	20/976	268/25730	0.0746268656716418	1.96736603865916	3.16100836894804	0.00325746126342982	0.0441764459348314	0.0349186270496516	Map2k4/Itga2/Irf1/Kcnq1/Slc8a1/Mir101b/Grin2b/Thbs1/Atp8a2/Tmem150c/Piezo2/Hpn/Mir760/Slitrk6/Postn/Smpd2/Etv1/Piezo1/Ryr2/Gap43	20
GO:0031629	GO:0031629	synaptic vesicle fusion to presynaptic active zone membrane	6/976	39/25730	0.153846153846154	4.05580075662043	3.79210629223022	0.00327912334658457	0.0441764459348314	0.0349186270496516	Rimbp2/Doc2b/Syt1/Stxbp1/Snap25/Cplx2	6
GO:0048169	GO:0048169	regulation of long-term neuronal synaptic plasticity	6/976	39/25730	0.153846153846154	4.05580075662043	3.79210629223022	0.00327912334658457	0.0441764459348314	0.0349186270496516	Fcgr2b/Grin2b/Rab8a/Syngap1/Kdr/Nf1	6
GO:0060441	GO:0060441	epithelial tube branching involved in lung morphogenesis	6/976	39/25730	0.153846153846154	4.05580075662043	3.79210629223022	0.00327912334658457	0.0441764459348314	0.0349186270496516	Spry2/Hhip/Yap1/Tbx2/Dlg5/Ext1	6
GO:0071560	GO:0071560	cellular response to transforming growth factor beta stimulus	21/976	287/25730	0.0731707317073171	1.92897840863655	3.14250573280945	0.00329153465624307	0.0441764459348314	0.0349186270496516	Rgcc/Spry2/Veph1/Smurf1/Pde3a/Zfyve9/Wnt4/Sin3a/Ryr1/Skor2/Abl1/Thbs1/Stat3/Wfikkn2/Hsp90ab1/Zfp36l2/Dnm2/Postn/Itga8/Sox5/Tgfb2	21
GO:0030202	GO:0030202	heparin proteoglycan metabolic process	4/976	17/25730	0.235294117647059	6.2029893924783	4.26103101443598	0.00329710148614208	0.0441764459348314	0.0349186270496516	Xylt2/Ndst1/Slc10a7/Ext1	4
GO:0048681	GO:0048681	negative regulation of axon regeneration	4/976	17/25730	0.235294117647059	6.2029893924783	4.26103101443598	0.00329710148614208	0.0441764459348314	0.0349186270496516	Pten/Xylt1/Rgma/Epha4	4
GO:0072673	GO:0072673	lamellipodium morphogenesis	4/976	17/25730	0.235294117647059	6.2029893924783	4.26103101443598	0.00329710148614208	0.0441764459348314	0.0349186270496516	Kank1/Pdpn/Rreb1/Coro1c	4
GO:0070167	GO:0070167	regulation of biomineral tissue development	11/976	111/25730	0.0990990990990991	2.61252030719244	3.38064263418145	0.00331387072794466	0.0441764459348314	0.0349186270496516	Bmp7/Atp2b1/Osr2/Slc8a1/Srgn/Wnt4/S1pr1/Hey1/Tent5a/Nell1/Txlng	11
GO:0097120	GO:0097120	receptor localization to synapse	11/976	111/25730	0.0990990990990991	2.61252030719244	3.38064263418145	0.00331387072794466	0.0441764459348314	0.0349186270496516	Grip2/Grip1/Magi2/Nsg1/Nrxn3/Camk2a/Dlg2/Gphn/Ghsr/Rab8a/Gpc6	11
GO:0015748	GO:0015748	organophosphate ester transport	15/976	178/25730	0.0842696629213483	2.22157625713759	3.24737022133583	0.00332288139462492	0.0441832746052557	0.0349240246725419	Pitpnm2/Ano7/Slc35b3/Clptm1l/Plscr1/Abcb1b/Osbp/Atp10b/Syt1/Atp9a/Atp8a2/Slc25a5/Slc25a33/Xkr4/Scp2	15
GO:0031214	GO:0031214	biomineral tissue development	16/976	196/25730	0.0816326530612245	2.15205754432921	3.21481843409327	0.00339273243748313	0.0449969794450888	0.0355672057892968	Smpd3/Foxo1/Bmp7/Atp2b1/Osr2/Tcf7l2/Slc8a1/Srgn/Wnt4/S1pr1/Hey1/Tent5a/Adgrf4/Nell1/Txlng/Lgr4	16
GO:0006879	GO:0006879	intracellular iron ion homeostasis	9/976	81/25730	0.111111111111111	2.92918943533698	3.45299408689181	0.00354841442758588	0.0465934801649735	0.0368291364865828	Fth1/Atp6v1g1/Steap4/Atp13a2/Egln1/Aco1/Slc11a2/Fxn/Atp6ap1	9
GO:0017156	GO:0017156	calcium-ion regulated exocytosis	9/976	81/25730	0.111111111111111	2.92918943533698	3.45299408689181	0.00354841442758588	0.0465934801649735	0.0368291364865828	Doc2b/Cacna1c/Baiap3/Syt1/Stxbp1/Unc13c/Snap25/Rab11b/Syn2	9
GO:0051480	GO:0051480	regulation of cytosolic calcium ion concentration	9/976	81/25730	0.111111111111111	2.92918943533698	3.45299408689181	0.00354841442758588	0.0465934801649735	0.0368291364865828	Rimbp2/Calca/Trpc7/Atp2b1/Slc8b1/Fxn/Ryr1/Ryr2/Itpr1	9
GO:0032526	GO:0032526	response to retinoic acid	11/976	112/25730	0.0982142857142857	2.58919423302108	3.34677911421134	0.0035520031439964	0.0465934801649735	0.0368291364865828	Cyp26b1/Add1/Ncoa1/Ntrk3/Yap1/Stra8/Rarg/Mir3099/Ankk1/Tbx2/Rara	11
GO:0006606	GO:0006606	protein import into nucleus	16/976	197/25730	0.0812182741116751	2.14113339435799	3.19251005897132	0.0035663598266087	0.0465934801649735	0.0368291364865828	Trim28/Ipo5/Hspa8/Cse1l/Tbk1/Nup133/Prkd1/Kpna2/Agap3/Stat3/Mdfic/Hsp90ab1/Cabp1/Cwh43/Nup54/Nf1	16
GO:0090101	GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	14/976	162/25730	0.0864197530864197	2.27825844970654	3.2407197040226	0.0035700274127448	0.0465934801649735	0.0368291364865828	Spry2/Veph1/Tbx20/Smurf1/Magi2/Tcf7l2/Sin3a/Ryr1/Skor2/Crim1/Abl1/Vwc2l/Wfikkn2/Dnm2	14
GO:0030282	GO:0030282	bone mineralization	13/976	145/25730	0.0896551724137931	2.36355285472018	3.26946683591671	0.00357584123597316	0.0465934801649735	0.0368291364865828	Smpd3/Bmp7/Atp2b1/Osr2/Tcf7l2/Slc8a1/Srgn/Wnt4/S1pr1/Tent5a/Nell1/Txlng/Lgr4	13
GO:0046580	GO:0046580	negative regulation of Ras protein signal transduction	5/976	28/25730	0.178571428571429	4.70762587822014	3.8976705693388	0.00369264679180115	0.0473496589752086	0.0374268469926837	Spry2/Wnt4/Syngap1/Tgfb2/Nf1	5
GO:0050927	GO:0050927	positive regulation of positive chemotaxis	5/976	28/25730	0.178571428571429	4.70762587822014	3.8976705693388	0.00369264679180115	0.0473496589752086	0.0374268469926837	Itga2/Cdh13/Ntrk3/S1pr1/Kdr	5
GO:0098885	GO:0098885	modification of postsynaptic actin cytoskeleton	5/976	28/25730	0.178571428571429	4.70762587822014	3.8976705693388	0.00369264679180115	0.0473496589752086	0.0374268469926837	Cyfip1/Amot/Tiam1/Ctnna2/Cabp1	5
GO:0099150	GO:0099150	regulation of postsynaptic specialization assembly	5/976	28/25730	0.178571428571429	4.70762587822014	3.8976705693388	0.00369264679180115	0.0473496589752086	0.0374268469926837	Prickle2/Sipa1l1/Grid2/Abl1/Gap43	5
GO:1903861	GO:1903861	positive regulation of dendrite extension	5/976	28/25730	0.178571428571429	4.70762587822014	3.8976705693388	0.00369264679180115	0.0473496589752086	0.0374268469926837	Smurf1/Nedd4l/Syt1/Rnf157/Prkn	5
GO:1903975	GO:1903975	regulation of glial cell migration	5/976	28/25730	0.178571428571429	4.70762587822014	3.8976705693388	0.00369264679180115	0.0473496589752086	0.0374268469926837	Rras2/Tiam1/Csf1/P2rx4/Nf1	5
GO:0050790	GO:0050790	regulation of catalytic activity	21/976	290/25730	0.0724137931034483	1.90902345958168	3.09121495544103	0.00371329456485869	0.0473496589752086	0.0374268469926837	Trib1/Ldb2/Sh3bp4/Cdk5rap3/Dstyk/Pde3a/Cacna1c/Snx9/Tiam1/Sipa1l1/Gprc5b/Camk2a/Plscr1/Tbc1d2/Dennd1b/Fgf1/Ube2s/Pabpn1/Coro1c/Bcas3/Epha4	21
GO:0008038	GO:0008038	neuron recognition	7/976	53/25730	0.132075471698113	3.48186668728735	3.59135149758405	0.00372331972879703	0.0473496589752086	0.0374268469926837	Ncam2/Diaph2/Sema5a/Ndn/Ext1/Epha4/Gap43	7
GO:0000280	GO:0000280	nuclear division	30/976	467/25730	0.0642398286937901	1.69353564783937	3.00329807029022	0.0037328772007932	0.0473496589752086	0.0374268469926837	Rgcc/Cyp26b1/Smpd3/Msx1/Kif11/Pde3a/Bmp7/Ubxn2b/Cit/Pten/Sycp1/Wnt4/Insr/Smc2/Rad54l/Ccsap/Stra8/Zwint/Nfe2l1/Washc5/Ubr2/Shoc1/Smc1a/Ppp2r2d/Stag1/Ube2s/Piwil2/Rpl24/Terb2/Chmp2a	30
GO:0022617	GO:0022617	extracellular matrix disassembly	6/976	40/25730	0.15	3.95440573770492	3.71305814900674	0.00373613585172119	0.0473496589752086	0.0374268469926837	Pdpn/Stat3/Sema5a/Adamts5/Hpn/Tgfb2	6
GO:0040020	GO:0040020	regulation of meiotic nuclear division	6/976	40/25730	0.15	3.95440573770492	3.71305814900674	0.00373613585172119	0.0473496589752086	0.0374268469926837	Msx1/Pde3a/Wnt4/Stra8/Zwint/Piwil2	6
GO:0010812	GO:0010812	negative regulation of cell-substrate adhesion	8/976	67/25730	0.119402985074627	3.14778566185466	3.49533090699643	0.0037513765317532	0.0473496589752086	0.0374268469926837	Kank1/Ajap1/Pten/Thbs1/Ptpn1/Coro1c/Postn/Nf1	8
GO:0002790	GO:0002790	peptide secretion	24/976	348/25730	0.0689655172413793	1.81811758055399	3.05109757289049	0.00376069599532921	0.0473496589752086	0.0374268469926837	Smpd3/Doc2b/Kcnk16/Nos2/Foxo1/Cacna1c/Tiam1/Baiap3/Gpr39/Osbp/Tcf7l2/Prkce/Kcnq1/Slc8b1/Prkd1/Snap25/Rab11b/Lepr/Ghsr/Cwh43/Prkn/Slc16a10/Itpr1/Gnaz	24
GO:0014855	GO:0014855	striated muscle cell proliferation	10/976	97/25730	0.103092783505155	2.71780463072503	3.36568592473618	0.00376137894917507	0.0473496589752086	0.0374268469926837	Tbx20/Pten/Yap1/Hgf/Fgf1/Abl1/Stat3/Paxbp1/Tbx2/Tgfb2	10
GO:0022037	GO:0022037	metencephalon development	13/976	146/25730	0.089041095890411	2.34736413653717	3.24183462899335	0.00379275934153223	0.0475145923292195	0.0375572161555912	Ncoa1/Myo16/Klhl1/Hspa8/Fcgr2b/Skor2/Grid2/Abl1/Ptbp2/Prox1/Agtpbp1/En1/Otx2	13
GO:0046822	GO:0046822	regulation of nucleocytoplasmic transport	13/976	146/25730	0.089041095890411	2.34736413653717	3.24183462899335	0.00379275934153223	0.0475145923292195	0.0375572161555912	Trim28/Ipo5/Ptpn14/Ddx39a/Prkd1/Mdfic/Hsp90ab1/Wipf1/Cabp1/Cwh43/Nup54/Nrde2/Nf1	13
GO:0043269	GO:0043269	regulation of monoatomic ion transport	31/976	488/25730	0.0635245901639344	1.67468002553077	2.98785523443946	0.00381336179261802	0.0476578556726468	0.03767045657485	Calca/Kcnk16/Kcnip2/Kcnip1/Plpp4/Cacna1c/Nedd4l/Nkain3/Camk2a/Gpr39/Atp2b1/Abcb1b/Prkce/Kcnq1/Slc8a1/Akap7/Kcnn2/Slc8b1/Prkd1/Rab11b/Grin2b/Hsd3b6/Abl1/Bax/Tmbim6/Dysf/Stac/Ryr2/Tgfb2/P2rx4/Itpr1	31
GO:0031099	GO:0031099	regeneration	18/976	235/25730	0.0765957446808511	2.01927101499826	3.11680596498031	0.00388043909903261	0.0483798630116799	0.0382411567401825	Hdgfl2/Nefl/Pten/Xylt1/Abcb1b/Vps54/Ntrk3/Diaph2/Yap1/Hgf/Dysf/Lifr/Dusp10/Rgma/Postn/Epha4/Gap43/Itpr1	18
GO:0042472	GO:0042472	inner ear morphogenesis	12/976	130/25730	0.0923076923076923	2.43348045397226	3.25354739882718	0.00396940865193884	0.0493707071326077	0.0390243550167949	Spry2/Tecta/Pou4f3/Cthrc1/Kcnq1/Sparc/Atp8a2/Hpn/Tbx2/Slitrk6/Itga8/Otx2	12
GO:0022612	GO:0022612	gland morphogenesis	14/976	164/25730	0.0853658536585366	2.25047481007597	3.18991527584218	0.00398513234780306	0.049447978702215	0.0390854332014147	Bmp7/Wnt4/Hgf/Rarg/Fgf1/Bax/Fgl1/Fgf18/Prox1/Csf1/Hpn/Tbx2/Tgfb2/Itpr1	14
GO:0007033	GO:0007033	vacuole organization	20/976	273/25730	0.0732600732600733	1.93133369362878	3.07182659677193	0.00400853843133469	0.0495285668023657	0.0391491328892066	Wipi1/Mtm1/Smurf1/Atp13a2/Hspa8/Ubxn2b/Atp10b/Vps54/Irgm1/Tfe3/Mtmr3/Lrba/Washc5/Scfd1/Zranb1/Rab1b/Fez1/Ext1/Ap5z1/Chmp2a	20
GO:0030326	GO:0030326	embryonic limb morphogenesis	13/976	147/25730	0.0884353741496599	2.33139567302331	3.2144282939248	0.00402020680719337	0.0495285668023657	0.0391491328892066	Cyp26b1/Msx1/Cacna1c/Gja5/Bmp7/Osr2/Fras1/Rarg/Bax/Tbx2/Ext1/En1/Tgfb2	13
GO:0035113	GO:0035113	embryonic appendage morphogenesis	13/976	147/25730	0.0884353741496599	2.33139567302331	3.2144282939248	0.00402020680719337	0.0495285668023657	0.0391491328892066	Cyp26b1/Msx1/Cacna1c/Gja5/Bmp7/Osr2/Fras1/Rarg/Bax/Tbx2/Ext1/En1/Tgfb2	13
GO:0050772	GO:0050772	positive regulation of axonogenesis	10/976	98/25730	0.102040816326531	2.69007193041151	3.32843935559323	0.00404996001286232	0.0497771681013503	0.0393456361583041	Cyfip1/Macf1/Smurf1/Tiam1/Nefl/Cdh4/Ntrk3/Myo5b/Fxn/Sema5a	10
GO:0070252	GO:0070252	actin-mediated cell contraction	11/976	114/25730	0.0964912280701754	2.54376977279264	3.28014445808624	0.00406929219566672	0.0497794120594618	0.0393474098622486	Sgcd/Cacna1c/Nedd4l/Gja5/Kcnq1/Pdpn/Pard3/Kcnn2/Ikzf2/Mir448/Ryr2	11
GO:0090288	GO:0090288	negative regulation of cellular response to growth factor stimulus	11/976	114/25730	0.0964912280701754	2.54376977279264	3.28014445808624	0.00406929219566672	0.0497794120594618	0.0393474098622486	Spry2/Smurf1/Tcf7l2/Wnt4/Prdm14/Skor2/Crim1/Abl1/Thbs1/Vwc2l/Ptpn1	11
